Gold	Predictions	Probabilities	Filename
Martinique	['Martinique', 'Réunion', 'Guadeloupe', 'French Guiana', 'Mayotte']	[1.0, 4.3320308451555434e-10, 9.274851475543187e-22, 9.201422280289588e-27, 4.200407949354868e-28]	h8DjUONMI4ctHvVhScieAw
Martinique	['Martinique', 'Réunion', 'Guadeloupe', 'Mayotte', 'Hauts-de-France']	[0.9974554181098938, 0.002544553019106388, 2.282878476100175e-13, 6.100075257079898e-36, 3.1761830992386304e-41]	hxUdJxx05_4vrx37t3XuHQ
Martinique	['Réunion', 'Martinique', 'Guadeloupe', 'Mayotte', 'Hauts-de-France']	[0.9999417066574097, 5.819350917590782e-05, 7.863438611366291e-08, 1.1156187536693682e-28, 5.387319308411093e-35]	eAIottjFDmWuN3uIK4mBnw
Martinique	['Réunion', 'Martinique', 'Hauts-de-France', 'Ile-de-France', 'Guadeloupe']	[1.0, 1.456643833330773e-11, 1.3313396520169116e-16, 7.666267565494098e-17, 1.3535661638081317e-21]	4ztpl1kzrPWin7bK6XQtYg
Martinique	['Martinique', 'Réunion', 'French Guiana', 'Mayotte', 'Guadeloupe']	[1.0, 5.488245968798822e-10, 2.879330667790361e-19, 1.7728877654421296e-21, 1.6481313191693736e-21]	Xonu0Ze0fHY5IofcHdjK7g
Martinique	['Martinique', 'Réunion', 'Guadeloupe', 'French Guiana', 'Mayotte']	[0.9999876022338867, 1.2198954209452495e-05, 2.8895678383378254e-07, 4.910417085716915e-19, 5.72187130956598e-23]	BaM86TUOVB0m5Hx2sFL19w
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'Mayotte', 'Hauts-de-France']	[1.0, 9.273068424242581e-10, 4.363890152014882e-11, 1.3011635131328212e-32, 8.370627790155623e-38]	YYCAg7ORRH0xJm-X0WI_Jw
Martinique	['Martinique', 'Réunion', 'Guadeloupe', 'Mayotte', 'French Guiana']	[1.0, 2.5405979542370005e-08, 5.91257511700638e-13, 1.3566912654101715e-17, 7.861673396601347e-24]	6oMPEGSAka9eqRqv0fiKOA
Martinique	['Réunion', 'Martinique', 'Guadeloupe', 'Mayotte', 'French Guiana']	[1.0, 1.0826803342744995e-10, 4.152265770801522e-12, 2.437888512414675e-15, 5.3679569419898825e-36]	4WyBHsu5qHjHhGNmmWHCJg
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'French Guiana', 'Mayotte']	[1.0, 9.700899186468235e-19, 2.055546200609903e-25, 5.694892373299164e-39, 2.802596928649634e-44]	nK-I7do4heBFisS4D0MljA
Martinique	['Martinique', 'Réunion', 'Mayotte', 'Guadeloupe', 'French Guiana']	[1.0, 1.214544437244669e-10, 1.0046412941921941e-16, 5.030796971067441e-21, 9.856469911938245e-22]	TT113ojPijsORoZ2jtaLXw
Martinique	['Martinique', 'Mayotte', 'Guadeloupe', 'Réunion', 'French Guiana']	[0.9949465394020081, 0.005051109474152327, 2.352163846808253e-06, 7.976330489883858e-19, 6.725946715198921e-27]	zGKuOGTbx-U281aUBjWYww
Martinique	['Mayotte', 'Martinique', 'Guadeloupe', 'Réunion', 'French Guiana']	[0.9999833106994629, 1.1616496522037778e-05, 5.088363195682177e-06, 4.327348548938126e-11, 5.5241418502203705e-30]	4YoMuE-LIIz6hvqBwOf2oA
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'Mayotte', 'Centre-Loire Valley']	[1.0, 5.488431584210751e-11, 5.387916946365118e-14, 1.8267326780938315e-41, 0.0]	Ciu5P14ykuAQItdS2Ye_Hg
Martinique	['Martinique', 'Guadeloupe', 'Mayotte', 'Réunion', 'French Guiana']	[1.0, 4.963061628338039e-10, 1.8046158913997273e-14, 6.254244352957035e-21, 4.095849212674085e-28]	zTeT7c-8m90Q9-M0O3H6-Q
Martinique	['Martinique', 'Guadeloupe', 'Mayotte', 'Réunion', 'Centre-Loire Valley']	[0.9999997615814209, 2.8424605602594966e-07, 7.22264063295126e-33, 1.7727413572979985e-33, 0.0]	5W86dtLyBjoOil0RT5k1IQ
Martinique	['Réunion', 'Martinique', 'Guadeloupe', 'Hauts-de-France', 'Mayotte']	[1.0, 2.4247734486948502e-08, 2.792511521402401e-26, 9.579091554934913e-37, 9.283806355208319e-37]	fy-fltMlEM7lLNTlau7kDQ
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'French Guiana', 'Hauts-de-France']	[0.987798810005188, 0.012201119214296341, 1.0170380981833205e-08, 4.326518086665825e-15, 5.778265536777745e-16]	xe7InriWzOD2kDE1qClRmw
Martinique	['Martinique', 'Réunion', 'Guadeloupe', 'Mayotte', 'French Guiana']	[0.999961256980896, 3.875770926242694e-05, 1.6243014962571967e-12, 3.265999851994138e-31, 3.767308931108526e-32]	jEKRSJ1Lf7NHA_RpFCBN_w
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'Mayotte', 'French Guiana']	[1.0, 3.695569544825972e-11, 1.1445423511932876e-17, 3.510312982936184e-18, 4.203895392974451e-45]	4SeivvJp7TY0WOcMM_1iwg
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'Mayotte', 'Centre-Loire Valley']	[1.0, 1.218450470727439e-12, 4.1054071492178934e-13, 2.8761671678021277e-28, 0.0]	vT1QGuTkYSgv5M8dZoS58Q
Martinique	['Réunion', 'Martinique', 'Guadeloupe', 'Hauts-de-France', 'Mayotte']	[0.9995830655097961, 0.0004168958403170109, 1.549652696513001e-19, 1.7325708289055173e-20, 2.965094008809114e-23]	apcp0VkSYQ9zy4eGOX68IQ
Martinique	['Réunion', 'Martinique', 'Guadeloupe', 'Hauts-de-France', 'Mayotte']	[1.0, 1.238423530391941e-10, 3.3549972601238e-19, 1.670750389731749e-27, 3.397592741761488e-32]	_E9XHhpDDXDG-IHCIlCdYA
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'French Guiana', 'Mayotte']	[1.0, 4.4130988299188444e-15, 1.664044548425167e-29, 1.9966648467502267e-31, 2.751425152108499e-38]	ltMz39QBs1okko2J14JfWg
Martinique	['Réunion', 'Martinique', 'Mayotte', 'Guadeloupe', 'Centre-Loire Valley']	[1.0, 2.4235398410343834e-11, 1.4155834296048558e-30, 2.772442217727942e-32, 0.0]	kwGKLkJBjvASOVPddKIx9g
Martinique	['Martinique', 'Réunion', 'Guadeloupe', 'Mayotte', 'French Guiana']	[1.0, 2.7556056991784317e-08, 1.0722816726780028e-17, 4.193972711107543e-35, 8.410593382877552e-42]	HpG2u546VxQcsRscPLoWqA
Martinique	['Guadeloupe', 'Martinique', 'Réunion', 'Mayotte', 'Ile-de-France']	[0.978498637676239, 0.021501392126083374, 5.0582698030154916e-09, 1.5700464467745838e-19, 8.120528099893343e-22]	xDTR4hziHH0slqK02SmhsA
Martinique	['Réunion', 'Martinique', 'Guadeloupe', 'Hauts-de-France', 'Grand Est']	[0.9999990463256836, 9.008812753563689e-07, 2.410498016469642e-13, 1.8952183523802659e-16, 1.1846376280016275e-29]	CKrCNiEb_XhQV2D1a52gOw
Martinique	['Martinique', 'Réunion', 'Guadeloupe', 'Mayotte', 'Hauts-de-France']	[0.9635684490203857, 0.036431580781936646, 4.129117880946609e-11, 6.2896343039052275e-30, 1.5760850324551425e-34]	CBAwHvZ09aRrSZ8H7RmgMA
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'French Guiana', 'Mayotte']	[0.999591052532196, 0.00040893544792197645, 2.804179003373961e-17, 2.461597576049892e-20, 2.399230049406841e-30]	E9GS6CS_imD0njmfmQJ78g
Martinique	['Martinique', 'Réunion', 'Guadeloupe', 'Mayotte', 'French Guiana']	[1.0, 3.3139910260437944e-10, 1.833897881928546e-18, 2.575550391734271e-24, 2.3539310110244572e-30]	mmDBbNlYEDEls8Prbhoorg
Martinique	['Martinique', 'Guadeloupe', 'Mayotte', 'Réunion', 'Hauts-de-France']	[1.0, 1.2078829492168097e-08, 1.0668669483882306e-18, 7.290880762677039e-25, 2.802596928649634e-45]	_4UrHpOUubbU0shadi_bdQ
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'French Guiana', 'Mayotte']	[1.0, 4.389238306146126e-09, 3.756845479111182e-19, 2.688510933663976e-29, 1.0868866022844226e-29]	TFSxUiDzvflOSY8Iz-giSA
Martinique	['Martinique', 'Guadeloupe', 'Mayotte', 'Réunion', 'French Guiana']	[1.0, 1.8826286016238036e-12, 1.4797865779515816e-25, 3.721745006829128e-32, 2.392376892567487e-38]	mJMuRiV-rSD-EfkIkxETbA
Martinique	['Réunion', 'Martinique', 'Guadeloupe', 'Mayotte', 'Centre-Loire Valley']	[1.0, 1.4362409039847535e-09, 2.8622166268424107e-25, 2.3544418338495506e-31, 0.0]	3__DJ5rhiZ8uqsVeJzNSkA
Martinique	['Martinique', 'Réunion', 'Guadeloupe', 'French Guiana', 'Mayotte']	[1.0, 7.731901924268314e-11, 3.685668009117672e-21, 2.355511815827443e-30, 2.2103235374954106e-33]	cawG4GjfEHT7DtJXCE3FCg
Martinique	['Martinique', 'Réunion', 'Mayotte', 'Guadeloupe', 'French Guiana']	[0.9999995231628418, 4.541406326552533e-07, 1.3928914187115134e-16, 6.899824489828078e-21, 5.314709381988603e-30]	bte2ZxhROjG9CtOjkoMMvg
Martinique	['Réunion', 'Martinique', 'Guadeloupe', 'Mayotte', 'Hauts-de-France']	[0.9999998807907104, 8.061200418296721e-08, 1.3653449031092446e-11, 2.9292192230031414e-18, 6.286946179148366e-20]	HQO7R7_aJQGpcCD2iHYz9w
Martinique	['Guadeloupe', 'Réunion', 'Martinique', 'Mayotte', 'Hauts-de-France']	[1.0, 1.1956011736202754e-09, 4.903145112145069e-10, 9.877247372222063e-22, 1.119944247879716e-27]	wARzUuOp06xLfQzlYAit5g
Martinique	['Martinique', 'Guadeloupe', 'Hauts-de-France', 'Ile-de-France', 'Réunion']	[0.5466092228889465, 0.45339012145996094, 6.459655423896038e-07, 2.750496821268952e-15, 5.520344533734402e-16]	idCEgiLbBTO3tRP1VcwXwA
Martinique	['Guadeloupe', 'Martinique', 'Mayotte', 'Réunion', 'French Guiana']	[0.9999417066574097, 5.424231130746193e-05, 4.0302215893461835e-06, 1.392592820673275e-24, 5.94980655663213e-37]	jz46GAJGuhVUMGqrK8Pv_Q
Martinique	['Martinique', 'Réunion', 'Guadeloupe', 'Hauts-de-France', 'Mayotte']	[1.0, 4.22472577754629e-11, 2.412413530657881e-13, 1.088197097502111e-15, 1.9498651981508023e-20]	aFXumqLK13lHyzArtiNZLA
Martinique	['Martinique', 'Réunion', 'Guadeloupe', 'Hauts-de-France', 'Ile-de-France']	[0.9999873638153076, 1.2687612070294563e-05, 8.173892812601835e-11, 4.673097644486471e-17, 3.368941441144041e-22]	stF-JByzO1EqQ1jFA4C97Q
Martinique	['Réunion', 'Martinique', 'Guadeloupe', 'Hauts-de-France', 'Mayotte']	[0.9999867677688599, 1.3193021004553884e-05, 1.2739763688429662e-09, 4.0294897861045845e-39, 3.740570068730094e-39]	210pMYJDFddi_bajvh3vgg
Martinique	['Réunion', 'Martinique', 'Guadeloupe', 'Mayotte', 'Hauts-de-France']	[0.9999969005584717, 3.084689751631231e-06, 8.448980854140406e-14, 2.5304645426700004e-37, 2.8384701693363495e-41]	fXreBVK39WK00F0Md1hT_g
Martinique	['Réunion', 'Martinique', 'Guadeloupe', 'Mayotte', 'Centre-Loire Valley']	[0.9032381772994995, 0.0967617854475975, 1.7604638057191867e-24, 4.796644643383849e-42, 0.0]	eNR-B0GrHtLY_JdV9NAi5g
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'Mayotte', 'Centre-Loire Valley']	[1.0, 3.1848735204675904e-08, 1.1581151652549847e-29, 4.889056066484445e-35, 0.0]	hkZ1AZ3awfH71HHJvlhyjQ
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'Mayotte', 'Hauts-de-France']	[1.0, 3.988040564451012e-09, 4.7732366670327764e-11, 3.799133350848669e-17, 2.570386825711566e-17]	__7wWUps3aS3e-Ntbqs2Uw
Martinique	['Martinique', 'Réunion', 'Mayotte', 'Guadeloupe', 'French Guiana']	[0.9998829364776611, 0.00011703534983098507, 4.294159125506347e-11, 9.29048613214356e-13, 2.914531080263614e-19]	zG9Yg7ep7TmeEJvOgEm3Ig
Martinique	['Réunion', 'Martinique', 'Guadeloupe', 'Hauts-de-France', 'French Guiana']	[0.9999996423721313, 3.335568692364177e-07, 7.340295290267467e-19, 2.3253090082308927e-22, 6.478483648587642e-33]	Ix_P9m5-rk1bvxiLlQ1sAA
Martinique	['Réunion', 'Martinique', 'Guadeloupe', 'Hauts-de-France', 'French Guiana']	[0.9990599751472473, 0.0009400585549883544, 1.9854166130847645e-19, 1.5111869765778277e-33, 3.109303092013658e-35]	HpVe5KUiENQFXAZnBe9V8A
Martinique	['Guadeloupe', 'Martinique', 'Réunion', 'Mayotte', 'French Guiana']	[0.9852513074874878, 0.01185260433703661, 0.0028961081989109516, 1.0272077818603096e-14, 5.0314790990921856e-24]	xJz9KwhvJR8WwSoVBYmiDw
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'Mayotte', 'French Guiana']	[1.0, 2.503558765057064e-15, 1.951783117173254e-22, 8.265229092530268e-36, 1.6451243971173352e-42]	bm8B_faAnklCioXO4NWH_w
Martinique	['Réunion', 'Martinique', 'Guadeloupe', 'French Guiana', 'Mayotte']	[0.9957707524299622, 0.004229273647069931, 1.565057762206723e-13, 2.8722590854291466e-31, 2.748770112491083e-31]	Y81_LjTG_CvNqm4zDaKbWQ
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'Mayotte', 'Centre-Loire Valley']	[1.0, 1.019742647562097e-15, 9.985379911563204e-20, 2.773816873803344e-25, 0.0]	rwukrYRqnpNn1N8XmyELig
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'French Guiana', 'Mayotte']	[1.0, 1.180730890837367e-08, 2.114522038097321e-15, 6.784249510540235e-16, 5.5557991160624255e-18]	nW8qaRCa9Inu3oxOoEWO-A
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'French Guiana', 'Mayotte']	[0.9999781847000122, 2.182257048843894e-05, 1.7674597747288807e-14, 7.431648600129941e-19, 2.4303812418384968e-21]	86YAtab9SpM4Zy89klIpoA
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'French Guiana', 'Centre-Loire Valley']	[1.0, 1.108268580802662e-14, 4.207023212105791e-24, 3.3989895550662763e-41, 0.0]	ziXtKyVKL9pCqA3gHtivKQ
Martinique	['Martinique', 'Réunion', 'Mayotte', 'Guadeloupe', 'French Guiana']	[1.0, 8.420323882596392e-10, 1.7894546825375966e-19, 1.2219830944907907e-20, 1.0048724780871468e-21]	3f55v82R3ABABJVH89AHiw
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'Mayotte', 'Hauts-de-France']	[0.9823923707008362, 0.017604785040020943, 2.8372426186251687e-06, 5.318228281691914e-28, 7.437048445675072e-30]	fgcmKsutHsd3rWfYMvXG3g
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'Mayotte', 'Centre-Loire Valley']	[1.0, 5.801502389601865e-09, 3.407771825471661e-23, 2.2524145746358916e-25, 0.0]	-n27MU6miQPXr-b1Hbem9A
Martinique	['Martinique', 'Hauts-de-France', 'Guadeloupe', 'Normandy', 'Réunion']	[1.0, 4.1904105428196264e-18, 4.543267219345057e-20, 3.1093418322764623e-22, 6.444552464637467e-23]	BLao1lsNlCq4Q4wZdOLVig
Martinique	['Martinique', 'Réunion', 'Guadeloupe', 'Mayotte', 'Centre-Loire Valley']	[1.0, 5.758577208830884e-15, 1.888938893478131e-18, 8.486897985727798e-29, 0.0]	5nMyHKhZw-46uDuYI6M4gQ
Martinique	['Réunion', 'Martinique', 'Guadeloupe', 'French Guiana', 'Mayotte']	[0.6765597462654114, 0.32344016432762146, 9.273406220700053e-08, 4.4352680707814007e-13, 5.958699330531553e-15]	vzFi3PIqtzHxubfHW4APFg
Martinique	['Martinique', 'Réunion', 'Guadeloupe', 'New Aquitaine', 'Centre-Loire Valley']	[1.0, 1.5166588471227094e-11, 2.293191779859354e-15, 0.0, 0.0]	stTNF3bfA1jEaPOztucrlQ
Martinique	['Martinique', 'Hauts-de-France', 'Réunion', 'Guadeloupe', 'Normandy']	[1.0, 7.627969500179587e-16, 1.312749280601762e-18, 1.6148785474731265e-22, 1.1399252126254944e-22]	7t6xQ-5yPDHbEvsHtGAb6g
Martinique	['Martinique', 'Réunion', 'Guadeloupe', 'Mayotte', 'Centre-Loire Valley']	[0.9999996423721313, 3.5368515227673925e-07, 2.1963474325053362e-16, 6.759302955167233e-28, 0.0]	akDwy1_iIcEs4WDsJLsEUw
Martinique	['Mayotte', 'Guadeloupe', 'Martinique', 'Réunion', 'French Guiana']	[0.8558314442634583, 0.135304793715477, 0.008863789960741997, 5.093566457503584e-09, 5.726917729042301e-31]	cOAdCtuxKtF7f8Eu6DBcJA
Martinique	['Réunion', 'Martinique', 'Hauts-de-France', 'Guadeloupe', 'Ile-de-France']	[0.9999682903289795, 3.170679701725021e-05, 5.421705293918999e-13, 1.3722913762639639e-14, 3.404143676335623e-15]	mNth2S71UmMo2utnsiIP_g
Martinique	['Martinique', 'Réunion', 'Guadeloupe', 'Mayotte', 'French Guiana']	[0.9999387264251709, 6.125094660092145e-05, 5.123730884015743e-10, 2.478384077409291e-32, 1.0148943453195126e-32]	Hv4db3wv8pilBeb3QnrG0Q
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'French Guiana', 'Mayotte']	[1.0, 5.285980258108031e-15, 2.087470415368066e-25, 8.603776389169371e-40, 7.006492321624085e-45]	CdcP7VpoKC72uCq2zpWpaA
Martinique	['Réunion', 'Martinique', 'Mayotte', 'Guadeloupe', 'Hauts-de-France']	[1.0, 2.1042380282665363e-08, 8.180560162345173e-23, 1.9054775421280233e-24, 1.375080394265054e-37]	4Yx71-ddHoooxl1gShKZNw
Martinique	['Martinique', 'Réunion', 'Mayotte', 'Guadeloupe', 'French Guiana']	[0.9988905787467957, 0.0011093999492004514, 2.853638646827569e-16, 8.725826499832454e-21, 1.0542386290716901e-29]	W1rNw8RIyidALJCEWnobMA
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'New Aquitaine', 'Centre-Loire Valley']	[1.0, 2.0890514185602053e-14, 1.0087290536588079e-35, 0.0, 0.0]	3SoYS5J9EtzDU-TaIT8qAQ
Martinique	['Martinique', 'Guadeloupe', 'Mayotte', 'Réunion', 'French Guiana']	[1.0, 1.5846394196827873e-09, 1.3998278387439868e-23, 6.554256747485566e-24, 6.118769744474314e-41]	SynvcfJvxdu_CMxziTcFJw
Martinique	['Martinique', 'Mayotte', 'Guadeloupe', 'Réunion', 'French Guiana']	[1.0, 4.734068345668696e-11, 1.8269290594230547e-11, 5.721384303825072e-12, 4.1279495557393185e-17]	4x2KEvo8rio6zaODTLbZuw
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'Mayotte', 'French Guiana']	[1.0, 2.268152421436298e-08, 1.6016005023510955e-17, 1.684138984883547e-32, 1.401298464324817e-45]	1myxvE88DMNXcGYJcMg7QA
Martinique	['Réunion', 'Martinique', 'Guadeloupe', 'Mayotte', 'French Guiana']	[0.6083905100822449, 0.3916094899177551, 1.6135883740275858e-08, 3.974295867989301e-14, 2.2340753828303464e-23]	lKhYcoGPMCK1G0Ekg0rw0A
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'Mayotte', 'Centre-Loire Valley']	[1.0, 3.683185006986278e-11, 7.567859470324703e-23, 3.2294647234992533e-32, 0.0]	rYm711dIuYxV43AiH6jYQw
Martinique	['Martinique', 'Réunion', 'Guadeloupe', 'Hauts-de-France', 'Grand Est']	[0.9999920129776001, 7.931748768896796e-06, 9.247461025825143e-16, 4.0344957489242615e-16, 1.4705702341498804e-30]	vGjKT-jS3EPNFJz4amdsmg
Martinique	['Réunion', 'Martinique', 'Guadeloupe', 'Hauts-de-France', 'Ile-de-France']	[0.9853517413139343, 0.014648228883743286, 1.0819429119984791e-12, 1.234011584591049e-34, 1.6579378702751214e-39]	mCUsvbyjJFi1Hpi3YcFLzQ
Martinique	['Martinique', 'Guadeloupe', 'Mayotte', 'Réunion', 'French Guiana']	[1.0, 3.36813105183964e-10, 9.010458006286234e-25, 2.825533506599215e-28, 3.732563375213333e-33]	USmzvFVPK0hfBx3JtH39MQ
Martinique	['Martinique', 'Réunion', 'Guadeloupe', 'Mayotte', 'French Guiana']	[1.0, 1.6845707051516e-08, 4.0628052391350964e-24, 2.0385038973045318e-36, 2.598007352858211e-42]	ZozSExjZXQwdhlxbVr8vXA
Martinique	['Martinique', 'Réunion', 'Guadeloupe', 'Mayotte', 'French Guiana']	[1.0, 1.0156883667455929e-10, 1.0275346136589107e-19, 1.3060082660799612e-30, 7.417072771671257e-42]	878uXLWinrcYLF0ds0oiUw
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'Mayotte', 'Centre-Loire Valley']	[1.0, 9.961170987181616e-15, 9.474857502404495e-23, 8.7855247999923e-40, 0.0]	-NHIRToBtIQQtmU-kAnujg
Martinique	['Réunion', 'Martinique', 'Guadeloupe', 'French Guiana', 'Hauts-de-France']	[0.9664728045463562, 0.03352715075016022, 5.455642881901923e-12, 1.0128040518775216e-31, 1.5332641380187126e-32]	2iQBzYjShd0A8BSpay7oLQ
Martinique	['Martinique', 'Réunion', 'Mayotte', 'Guadeloupe', 'French Guiana']	[0.9970893263816833, 0.002910671755671501, 1.8665808915879767e-12, 8.200040762765789e-18, 1.4152120009070378e-20]	ALDQnrpTISBCjQRWVf3g7A
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'Mayotte', 'French Guiana']	[1.0, 4.850900406667959e-19, 1.7543907600403427e-24, 1.0334955466152313e-24, 1.6313328766429313e-33]	EOA0LdTcB_SAR8_4lEoegw
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'Mayotte', 'French Guiana']	[1.0, 1.936327187479492e-08, 2.367678099895686e-19, 3.0672977927040404e-21, 2.4776019033498724e-38]	nL0k4F4gvqsDFXb6VFh9sA
Martinique	['Réunion', 'Martinique', 'Mayotte', 'Guadeloupe', 'Hauts-de-France']	[0.9999964237213135, 3.6327655834611505e-06, 5.5958628572896907e-14, 6.030884642966867e-16, 1.433231361392621e-31]	TUKfMer8_8vul7GAwpx2lA
Martinique	['Réunion', 'Martinique', 'Mayotte', 'Guadeloupe', 'Hauts-de-France']	[0.9954550266265869, 0.004544916097074747, 3.2035508690140765e-16, 2.263560820358945e-16, 2.2996736793838514e-22]	hmd8e41TGnNBHqh6qlRlnw
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'New Aquitaine', 'Centre-Loire Valley']	[1.0, 2.650829418980854e-15, 8.960979246138361e-21, 0.0, 0.0]	Xl5N1g5j5vCVd9uQ1THSzw
Martinique	['Martinique', 'Guadeloupe', 'Réunion', 'Mayotte', 'French Guiana']	[0.595308780670166, 0.40469124913215637, 5.668326698642608e-18, 2.9005787631814734e-27, 1.3760162374314687e-39]	X6OYKTlXgfd68VGYF7OyZg
Corsica	"['Corsica', 'New Aquitaine', 'Occitania', 'Mayotte', ""Provence-Alpes-Côte d'Azur""]"	[1.0, 2.1944577231758355e-14, 2.0901770020248167e-20, 2.7090562252577435e-24, 7.5709120859265915e-25]	-o0zO_D7bq7DgVRzB2pW5Q
Corsica	"['New Aquitaine', 'Grand Est', ""Provence-Alpes-Côte d'Azur"", 'Corsica', 'Hauts-de-France']"	[0.9999613761901855, 3.8617217796854675e-05, 6.831242516103231e-11, 4.568956324391138e-11, 2.6796466087719573e-11]	-SHQQp6pOe4IVplEL2orUA
Corsica	"['Corsica', 'New Aquitaine', 'Occitania', 'Normandy', ""Provence-Alpes-Côte d'Azur""]"	[0.9994637370109558, 0.0005362710217013955, 5.878545635054283e-17, 3.75012339586327e-18, 1.9319097072640374e-24]	12fXJI1fRGShiy0cXWr2HQ
Corsica	"['Corsica', 'New Aquitaine', 'Occitania', ""Provence-Alpes-Côte d'Azur"", 'Mayotte']"	[1.0, 2.6016296690582654e-16, 8.991778766126732e-25, 6.568381667920237e-29, 2.3186622396549775e-33]	0NEfBhB8s_VSqlm6HK0nKQ
Corsica	['Normandy', 'New Aquitaine', 'Corsica', 'Hauts-de-France', 'Brittany']	[1.0, 1.2456548681427648e-08, 1.1987669784916744e-15, 3.6294633870907723e-16, 3.097063739769838e-16]	054CqdTlZWmDq7OFYDwyuA
Corsica	"['New Aquitaine', 'Corsica', 'Normandy', 'Occitania', ""Provence-Alpes-Côte d'Azur""]"	[1.0, 5.338074426930461e-09, 1.249173616109378e-12, 7.813442187057493e-18, 2.59784730919316e-19]	Spbp0SQ5TT49PqqYf7QVZg
Corsica	['New Aquitaine', 'Grand Est', 'Corsica', 'Hauts-de-France', 'Mayotte']	[0.9955223798751831, 0.004477625247091055, 7.196435965585793e-14, 6.558653190588248e-15, 5.618762847363172e-21]	WS_V7IX7TH1MxEQVJWEj7A
Corsica	['Corsica', 'New Aquitaine', 'Occitania', 'Normandy', 'Mayotte']	[0.9999996423721313, 3.3253030551350093e-07, 9.545606915518686e-21, 3.96044903784695e-23, 5.1994712042751195e-27]	WO13-Om2PghnARXT1AjVlw
Corsica	"['New Aquitaine', 'Normandy', 'Corsica', ""Provence-Alpes-Côte d'Azur"", 'Occitania']"	[0.9999586343765259, 4.136568168178201e-05, 1.7400484386698167e-09, 3.5366566446259906e-12, 1.398703388218658e-14]	VpuIU0Jao6NL7tkjWQqUSQ
