Gold	Predictions	Probabilities
Mozambique	['southern africa', 'sub-saharan africa', 'africa', 'west africa', 'east africa']	[1.0, 1.0251168802710708e-08, 7.357118075975264e-19, 1.413641872356125e-21, 3.205659836771514e-28]	vJQB9zFfJ-mn2eZ3uBKMGg
Mozambique	['oceania', 'caribbean', 'southern africa', 'west africa', 'central africa']	[1.0, 1.2386075313349856e-18, 2.651835319822965e-19, 1.3040534668641159e-20, 6.749572791161499e-26]	i5W3fOw_JF4-cvgTGXtdcA
Mozambique	['caribbean', 'micronesia', 'oceania', 'central america', 'polynesia']	[1.0, 8.628890731546558e-17, 1.5057066984043974e-25, 7.725994361061997e-29, 1.5685263971494888e-33]	09HlWCcyL8Pkr9l94M9llg
Mozambique	['oceania', 'caribbean', 'west africa', 'southern africa', 'east africa']	[1.0, 1.4902969783326466e-15, 3.662756993155725e-18, 1.7160187509778752e-18, 8.252551608555642e-24]	Z7JLGMXURKVt57oOkDY55A
Mozambique	['oceania', 'caribbean', 'west africa', 'southern africa', 'east africa']	[1.0, 1.3628517802136142e-12, 3.4129192900481185e-18, 1.3007234641021246e-22, 2.0731158092985985e-24]	UwXdkg-cqJjSvnhLFsBfiQ
Mozambique	['southern africa', 'west africa', 'east africa', 'sub-saharan africa', 'central africa']	[1.0, 2.4128153697233756e-08, 4.805815745356767e-10, 4.6559661681655484e-10, 2.778423324745205e-10]	vceCg7oyFFeT80IDZjhMMg
Mozambique	['oceania', 'southern africa', 'caribbean', 'west africa', 'east africa']	[1.0, 2.9324491048012196e-19, 1.2160639386613776e-19, 4.78460847216734e-20, 2.9253855112371587e-28]	IScG7mYVJdmJp2NZ50b0LQ
Mozambique	['sub-saharan africa', 'east africa', 'west africa', 'southern africa', 'africa']	[0.999998927116394, 1.0792011835292215e-06, 4.151966326304546e-09, 9.911871323708965e-10, 3.6335989772595667e-10]	lCsX_BOgY2hP3Pit91gmrQ
Mozambique	['southern africa', 'sub-saharan africa', 'east africa', 'west africa', 'africa']	[0.9904490113258362, 0.009551024064421654, 1.4276988480332875e-09, 2.2474642979997128e-10, 1.99102817566299e-11]	eAp89GdvIQBVU7Hzxjeu8g
Mozambique	['oceania', 'caribbean', 'west africa', 'micronesia', 'southern africa']	[1.0, 9.503439701852301e-11, 3.968222567642105e-16, 3.484248058613495e-16, 2.697938076167243e-17]	J9timGRyL56LiAe4zO8iLg
Mozambique	['south east asia', 'far east asia', 'asia', 'east asia', 'east africa']	[1.0, 3.503347656419464e-08, 4.8121580505100514e-12, 5.4729312715887796e-14, 2.9669033993458966e-26]	At3Oq5re8PQ6AzoRYZ4EHw
Mozambique	['caribbean', 'southern africa', 'oceania', 'east africa', 'west africa']	[0.9998525381088257, 0.00014299704344011843, 4.0699060264159925e-06, 3.71600947346451e-07, 3.3502995933076818e-09]	y1A3qyrL41Zo566oxD7uxQ
Mozambique	['southern africa', 'oceania', 'sub-saharan africa', 'south east asia', 'south america']	[1.0, 1.8601845324511812e-12, 7.549156070228713e-13, 7.59823070279708e-16, 4.054178859015818e-18]	xFuoni_hYFe6T6qm4NtBGw
Mozambique	['asia', 'caribbean', 'far east asia', 'south east asia', 'oceania']	[0.9999971389770508, 2.589377800177317e-06, 3.0898826253178413e-07, 1.0485915247215871e-08, 1.36850697440849e-10]	gT6doMP_wkmvfiJZxP0bTA
Mozambique	['south east asia', 'asia', 'far east asia', 'east asia', 'caribbean']	[0.9999991655349731, 7.831771995370218e-07, 2.278557253987401e-08, 3.035738435804014e-13, 1.5855888201734658e-15]	s8i7TC05nTYwELCsJZtk6w
Mozambique	['southern africa', 'sub-saharan africa', 'africa', 'east africa', 'west africa']	[1.0, 1.5039688605611445e-08, 1.2339210692642144e-16, 1.1095957570230453e-16, 4.4729672070357063e-20]	B7jK6eUqYBhYTI_hDqNLbw
Mozambique	['east africa', 'southern africa', 'sub-saharan africa', 'north africa', 'africa']	[0.5389316082000732, 0.46014338731765747, 0.0009248555870726705, 1.3343472460292105e-07, 5.621849340220475e-12]	0zWx3-GEqNZBo9glEbOgeg
Mozambique	['southern africa', 'west africa', 'sub-saharan africa', 'north africa', 'central africa']	[0.9995473027229309, 0.00045247856178320944, 2.0608358397566917e-07, 3.333562048624117e-08, 1.685350348168413e-08]	kyoRFiY0nPPIvTLlcm7rfQ
Mozambique	['east africa', 'west africa', 'southern africa', 'africa', 'sub-saharan africa']	[0.999146580696106, 0.0008385544060729444, 1.4938002095732372e-05, 2.07256469764161e-08, 9.256172217586567e-12]	-0dVyHEkLNwFPd-di4wpsg
Mozambique	['southern africa', 'west africa', 'east africa', 'oceania', 'caribbean']	[0.9619293808937073, 0.025509685277938843, 0.012558264657855034, 2.3857910491642542e-06, 2.9984042271280487e-07]	bJMDxo2PjsbeSDFp6Hsk6w
Mozambique	['south east asia', 'far east asia', 'east asia', 'asia', 'caribbean']	[0.9995953440666199, 0.0004046542744617909, 6.355166948246449e-10, 1.1875267262595468e-11, 1.590956135418464e-24]	rLsYE_QEgo3MReFiMiSGfA
Mozambique	['oceania', 'west africa', 'southern africa', 'central africa', 'east africa']	[1.0, 1.2886375786087231e-23, 1.0325462708449336e-23, 7.617238534231374e-24, 3.8212104239353395e-25]	xbVfdL6CnrWiqGFsq5LE5w
Mozambique	['caribbean', 'west africa', 'latin america', 'south america', 'micronesia']	[1.0, 1.0022492996189275e-15, 4.318841810049483e-20, 2.2747662735148246e-21, 8.100786129988155e-22]	rx9WX9Mfs7QI1dJBu_pUsA
Mozambique	['caribbean', 'micronesia', 'oceania', 'central america', 'asia']	[1.0, 2.549649944297294e-13, 3.3474046021522207e-26, 1.9724461660275939e-32, 3.158838656415909e-36]	9C2bksNDfXbXavtSQdYtBA
Mozambique	['oceania', 'caribbean', 'west africa', 'southern africa', 'east africa']	[1.0, 4.764257595044452e-23, 7.037365831642945e-28, 5.487957124836522e-31, 5.188514400300125e-35]	_VmSRjVXXMyVEGS37Rm0IQ
Mozambique	['oceania', 'caribbean', 'micronesia', 'southern africa', 'east africa']	[0.9945908784866333, 0.005399287212640047, 9.541428880766034e-06, 3.6820429727413284e-07, 3.224256148529059e-12]	2lyGQbK_1OdwUJziMCLRBg
Mozambique	['south america', 'southern africa', 'caribbean', 'central africa', 'latin america']	[0.8730555176734924, 0.12627169489860535, 0.0006722471443936229, 4.84161887470691e-07, 5.383315127005517e-09]	DKppCoeF6_pVehyYcSaysw
Mozambique	['oceania', 'southern africa', 'east africa', 'caribbean', 'west africa']	[0.9999983310699463, 1.692234150141303e-06, 3.2342545308594595e-10, 2.6695516457120316e-12, 3.403634344836527e-16]	nN1f1C90MNHZJX5Ex2VrFg
Mozambique	['southern africa', 'sub-saharan africa', 'south america', 'oceania', 'africa']	[1.0, 3.6710777646942194e-12, 7.471280369277921e-15, 1.8956766766140692e-15, 8.550251663327877e-17]	UpzPg3QWFPfSW1jyraGMMw
Mozambique	['oceania', 'east africa', 'southern africa', 'west africa', 'africa']	[1.0, 6.6083591931942465e-09, 2.359161088705264e-09, 8.457178707343971e-11, 2.7627609120505735e-17]	rYLmkqkskf6y8VCDX3Z_mw
Mozambique	['caribbean', 'southern africa', 'east africa', 'africa', 'sub-saharan africa']	[0.9985235333442688, 0.001476502395235002, 3.359454048279531e-09, 3.211096277766501e-09, 4.835519463140814e-13]	eIw5AUL91bYLnIZjKBAdPA
Mozambique	['africa', 'west africa', 'southern africa', 'east africa', 'caribbean']	[0.5822831988334656, 0.41771677136421204, 3.005660165200652e-09, 7.773097443486421e-11, 1.0427053317996204e-11]	Y4XRi3PfgkWsMWyQx4rKzw
Mozambique	['caribbean', 'micronesia', 'oceania', 'asia', 'central america']	[1.0, 1.3899816193874148e-11, 3.588688184509928e-14, 3.531477590665766e-27, 3.1708173566651183e-27]	zLH3tktDxpsn2pXPjguRiA
Mozambique	['caribbean', 'west africa', 'east africa', 'africa', 'southern africa']	[0.9999998807907104, 8.494340875131456e-08, 9.762349151287708e-09, 2.7851296269254533e-10, 5.277615595995658e-16]	bK0nRGSpoThAWVY_4oIPog
Mozambique	['caribbean', 'central america', 'south america', 'latin america', 'oceania']	[1.0, 3.8936338554672386e-18, 1.5314376365873064e-18, 2.0949164379537062e-22, 2.8870242315517353e-23]	JDEtADMCb9-iaXPXNuLjUg
Mozambique	['sub-saharan africa', 'east africa', 'southern africa', 'africa', 'west africa']	[0.9998206496238708, 0.00012692424934357405, 5.251256880001165e-05, 1.3554278359417804e-11, 8.98916403610617e-19]	-kJSL8B_jSbU6rPvrHAEeg
Mozambique	['oceania', 'caribbean', 'west africa', 'southern africa', 'micronesia']	[0.9994021654129028, 0.0005978516419418156, 8.955687482836011e-14, 2.2371599151237717e-15, 5.522602212580959e-20]	-moubgL1ah3D0cRh13gHLg
Mozambique	['southern africa', 'oceania', 'baltic', 'central africa', 'west africa']	[0.9969137907028198, 0.002285884227603674, 0.0008002687827683985, 7.932869638960227e-12, 1.2811338090650687e-13]	eotdwaH-RHxzI75FGfPRVA
Mozambique	['oceania', 'southern africa', 'caribbean', 'west africa', 'east africa']	[1.0, 4.938060612974103e-24, 1.0842256044637204e-26, 8.36198081536535e-30, 2.9657048398704514e-33]	sTurKZfURXkGUjZwXm4VFQ
Mozambique	['southern africa', 'oceania', 'east africa', 'africa', 'west africa']	[1.0, 2.3332342280468765e-08, 3.3840647073814006e-16, 7.879024374743147e-17, 1.76736009384024e-18]	-ebuxsnG22uq-SBU_0wPpQ
Mozambique	['west africa', 'central africa', 'caribbean', 'micronesia', 'sub-saharan africa']	[0.9999991655349731, 6.258150051507982e-07, 2.1829832519415504e-07, 9.764790365185405e-11, 1.5646892218771418e-17]	siqsA_wCEicrkp-wkfVt5Q
Mozambique	['caribbean', 'central america', 'south east asia', 'micronesia', 'far east asia']	[1.0, 2.45676797048372e-13, 3.8086268961214954e-15, 8.428711545654868e-25, 3.415811846513867e-25]	aIOXjx7FQwJzTUWlJyFOWg
Haiti	['central america', 'caribbean', 'south east asia', 'latin america', 'asia']	[1.0, 3.8454160781195915e-15, 3.730759263159526e-16, 1.1479041786388256e-18, 1.9089382078344965e-19]	svtBm6pTQvvK4OAhWTLIpw
Haiti	['caribbean', 'central america', 'latin america', 'south america', 'africa']	[0.9999428987503052, 5.705059811589308e-05, 8.118336333802987e-20, 3.1126747165423733e-31, 5.017233967920149e-34]	CytN_lA5ZFf5C-iPlCDJ-w
Haiti	['central america', 'caribbean', 'latin america', 'north africa', 'south america']	[0.8480148911476135, 0.1519850194454193, 5.310104356226475e-08, 8.467520774310731e-21, 1.5940585034915686e-25]	_q27GfGDDQev3t2wUrvlYw
Haiti	['caribbean', 'central america', 'latin america', 'south america', 'north africa']	[0.9999957084655762, 3.468205704848515e-06, 7.994503334884939e-07, 5.6208657452333326e-15, 4.902576007024205e-27]	71h9hRbuHfD4aqF5YQnEnw
Haiti	['caribbean', 'latin america', 'central america', 'south america', 'north america']	[1.0, 5.053087071066203e-29, 9.219312562054951e-33, 7.391587356500581e-39, 1.401298464324817e-45]	bIQst99SDJS0WxidJ9g71A
Haiti	['central america', 'caribbean', 'latin america', 'south east asia', 'asia']	[0.9999864101409912, 1.3577373465523124e-05, 8.194163027359314e-22, 4.322678701065923e-25, 3.0172191665521887e-26]	WGFTJ1n-QldW11y57yIMdA
Haiti	['caribbean', 'central america', 'latin america', 'south america', 'far east asia']	[1.0, 9.188051633394104e-21, 2.4009043280159715e-25, 5.38224570217091e-37, 0.0]	TXcwiXgAGoCF1qHo0Td1cQ
Haiti	['central america', 'latin america', 'caribbean', 'north africa', 'south america']	[0.9977887868881226, 0.0022111472208052874, 1.4577712648122798e-10, 1.0985154029908434e-13, 4.935739863594021e-16]	bXJHjuUjg6PpjxS2nlqrKQ
Haiti	['central america', 'latin america', 'north africa', 'south america', 'caribbean']	[0.9973057508468628, 0.0026942421682178974, 7.594246769356453e-18, 4.0947884640084964e-18, 5.857798201581002e-26]	Z6ShTJg5CA-S2WQq6klJ8Q
Haiti	['caribbean', 'africa', 'sub-saharan africa', 'west africa', 'central america']	[1.0, 4.585855364453846e-36, 3.549205835741091e-37, 3.2374124432737332e-37, 3.934425698284789e-41]	ICTkdEWe-FLF5pp9fD7DnQ
Haiti	['caribbean', 'central america', 'latin america', 'west africa', 'south east asia']	[1.0, 7.258790987314115e-20, 1.8014454513675625e-36, 2.802596928649634e-45, 0.0]	X8asuTrNqK7O3ObxMihm6g
Haiti	['central america', 'caribbean', 'latin america', 'south america', 'asia']	[0.9999929666519165, 6.994198884058278e-06, 1.6809337964391462e-21, 2.4361461496963357e-27, 1.3019401152306355e-30]	y4ZbjvPHDDH9gNgl16ViVQ
Haiti	['caribbean', 'central america', 'latin america', 'south america', 'west africa']	[1.0, 1.6498217902949364e-08, 4.717066581089169e-12, 3.690507500377247e-21, 2.0404904204552107e-26]	J8yuYwtdIiTAvospMf2ujA
Haiti	['latin america', 'south america', 'central asia', 'north africa', 'central america']	[0.9996936321258545, 0.0001575497881276533, 0.0001488513662479818, 1.797389875823896e-10, 1.1592738795559436e-18]	l7f9UYGJHmU4yi-_pgGC5Q
Haiti	['central america', 'caribbean', 'east africa', 'south east asia', 'asia']	[0.9999996423721313, 3.123833209883742e-07, 1.8494671349955638e-09, 3.527508285472436e-10, 5.73015688175825e-14]	aFT0ExfpqfiOXA8lq9X0ug
Haiti	['caribbean', 'central america', 'west africa', 'east africa', 'central africa']	[1.0, 3.888290682300452e-18, 7.548153887480737e-19, 3.9235867375320314e-19, 1.2844238408492503e-20]	5lpirkRsydWtSU3lfc3Aag
Haiti	['caribbean', 'south east asia', 'central america', 'east africa', 'latin america']	[0.9522642493247986, 0.047728367149829865, 7.434945928253001e-06, 1.357990386807728e-09, 9.930485253550891e-12]	bl2ndGudGuloXVGbajF6-g
Haiti	['caribbean', 'central america', 'latin america', 'north africa', 'sub-saharan africa']	[0.9999916553497314, 8.291371159430128e-06, 1.8141413935315875e-12, 6.418960933347883e-22, 1.4684522491172694e-28]	8fM43VZrXcaUpC0uAq53LQ
Haiti	['caribbean', 'central america', 'latin america', 'south america', 'north africa']	[1.0, 3.1013505970905395e-19, 5.828900327535461e-31, 1.290175496103859e-41, 8.267660939516421e-44]	WxOovNIgm81usGqxYPs55g
Haiti	['caribbean', 'central america', 'sub-saharan africa', 'latin america', 'southern africa']	[1.0, 2.446899460665803e-14, 5.020434553381026e-25, 3.0345647387438014e-25, 4.9038527445029384e-26]	ZQBi4JEutjNE1MIO5WSzUQ
Haiti	['southern africa', 'latin america', 'sub-saharan africa', 'africa', 'south america']	[0.8659210801124573, 0.13185642659664154, 0.0015974101843312383, 0.0006250204751268029, 8.731677186846198e-11]	9pUBnNW-thm1lDro0mPZxA
Haiti	['latin america', 'south america', 'central asia', 'central america', 'north africa']	[1.0, 1.7427185028395797e-08, 1.186148157472644e-08, 5.467106818933575e-15, 3.6301159730370725e-15]	mKjbaiZHlxcS7TgGmhCHyQ
Haiti	['latin america', 'south america', 'central america', 'central asia', 'greenland']	[0.9997887015342712, 0.0002113289083354175, 1.5371332204587758e-14, 4.24875283219391e-18, 4.9800249686218047e-26]	Vw_t39JjU44r39CsYASOww
Haiti	['caribbean', 'central america', 'far east asia', 'east asia', 'south east asia']	[1.0, 1.1181186919638424e-32, 0.0, 0.0, 0.0]	Tw30XykcU-JZ5Yj-FHDZ3Q
Haiti	['caribbean', 'south east asia', 'south asia', 'western asia', 'asia']	[1.0, 0.0, 0.0, 0.0, 0.0]	WqGGuKGT5Gp6GBUGSkwhtg
Haiti	['caribbean', 'central america', 'latin america', 'west africa', 'africa']	[1.0, 3.3969960348101485e-25, 2.3371658209512217e-28, 1.5112246291312525e-33, 2.6988577944007736e-37]	zm5HTa8KUCcMaCxhkJG6hg
Haiti	['caribbean', 'central america', 'latin america', 'sub-saharan africa', 'southern africa']	[1.0, 1.6114484491091e-25, 3.776944637955406e-36, 2.536417303388003e-36, 2.1193276089766763e-37]	dmOa9Ht-MeoVD7UE9CWYZg
Haiti	['caribbean', 'west africa', 'africa', 'south asia', 'western asia']	[1.0, 6.165713243029195e-44, 2.6624670822171524e-44, 0.0, 0.0]	du79XP3fWiFTrvz9W7V6fg
Haiti	['caribbean', 'west africa', 'sub-saharan africa', 'africa', 'east africa']	[1.0, 1.2295443526169625e-12, 3.949574369387425e-22, 9.029726919972389e-25, 8.523150891740016e-26]	U9-jXN73ODEZ8BfOme3Qtg
Haiti	['caribbean', 'central america', 'latin america', 'south asia', 'north africa']	[1.0, 1.9532743749262754e-13, 6.429161608918453e-29, 1.2262075281054626e-30, 7.925772497129197e-34]	gdXuAeDyX8XrJLyRqmhjsw
Haiti	['caribbean', 'central america', 'east africa', 'sub-saharan africa', 'africa']	[0.8433032631874084, 0.15669678151607513, 8.41528735584518e-10, 1.6565231174617279e-12, 9.932994097378023e-13]	YoFBX5vjcdfeau8tk-FEBA
Haiti	['central america', 'caribbean', 'south east asia', 'latin america', 'asia']	[1.0, 5.2345931408903645e-14, 1.7486306981795386e-17, 2.0767885484580813e-24, 4.465826941671283e-26]	foufphyo5FiZbrj5UwIwmQ
Haiti	['west africa', 'caribbean', 'sub-saharan africa', 'africa', 'southern africa']	[0.9998020529747009, 0.00019794097170233727, 6.969612739585532e-14, 2.907622984775454e-18, 5.1208177660903e-27]	aqnWQWz54t_FJrr74C48QQ
Haiti	['caribbean', 'central america', 'latin america', 'south america', 'north africa']	[1.0, 6.191371026975645e-11, 1.2402502706320956e-22, 3.44879242676911e-33, 1.4353033061024795e-33]	l9tVmmd7vUo5pJnchxKJ0A
Haiti	['caribbean', 'latin america', 'central america', 'west africa', 'africa']	[1.0, 2.940323023885826e-27, 1.5472040316515264e-33, 3.7139033589539924e-40, 2.8845448628433494e-40]	kueIYU_CcT_gE2Od2cHLmQ
Haiti	['caribbean', 'west africa', 'central america', 'africa', 'central africa']	[1.0, 6.896368217743632e-17, 1.944464128803486e-21, 1.5632780881755039e-30, 1.3636446819115133e-31]	jziS4KKEaoOxSwhQbgir3Q
Haiti	['latin america', 'south america', 'central america', 'caribbean', 'east asia']	[1.0, 8.695334036135094e-11, 2.5424324104350582e-14, 1.3488385586137974e-15, 4.49254117347546e-30]	kuB34Q04ixt_cJ1Qn8KmHw
Haiti	['latin america', 'south america', 'central asia', 'north africa', 'central america']	[0.9999995231628418, 5.265551976663119e-07, 2.954708300251241e-08, 2.2103712089827088e-12, 1.671810897912882e-16]	vUABgZMzJnnMEhRnuczA8A
Haiti	['central america', 'caribbean', 'latin america', 'asia', 'far east asia']	[0.9994959831237793, 0.0005039962125010788, 5.002209835279807e-19, 1.1654189655525088e-20, 1.3910589792506858e-24]	hoaVzTf_YFKLdZYMdmuTtg
Haiti	['caribbean', 'central america', 'far east asia', 'asia', 'east asia']	[1.0, 8.75829020419161e-10, 7.131554374817384e-11, 5.140821449090005e-11, 1.0299787823846163e-13]	4XBz5xkPhys8sfYrLiGQfw
Haiti	['caribbean', 'north africa', 'central america', 'asia', 'south east asia']	[1.0, 3.197088644171786e-12, 1.4509684984717763e-21, 6.584105745303409e-23, 5.0530539209970354e-27]	cQVPttl-NnWYcTZ57L0E3A
Haiti	['caribbean', 'latin america', 'central america', 'far east asia', 'east asia']	[1.0, 1.8263868787076968e-32, 7.1401152106115055e-37, 3.9453558263065225e-40, 3.194063667643415e-40]	AiMzqOhluv1ZvM-aWFAqmg
Haiti	['latin america', 'central america', 'south america', 'caribbean', 'central asia']	[0.8794803023338318, 0.12051964551210403, 5.16535599015544e-13, 2.9512235621759214e-22, 1.0307521595578088e-25]	DMhVLLp_2Ryrl0Gsb_arcQ
Haiti	['south east asia', 'asia', 'far east asia', 'east asia', 'east africa']	[0.9999985694885254, 1.3814989188176696e-06, 1.6520363743666167e-08, 1.9043340238056317e-09, 1.7065185375919611e-10]	E7MxdC1u7vkuPp3WFBOKTA
Haiti	['caribbean', 'south east asia', 'east africa', 'central america', 'west africa']	[1.0, 8.171327334310466e-23, 4.5957455460922085e-23, 2.083277034174113e-26, 1.884325235356605e-26]	24TZo5wGq0M6WE65mSOd1g
