Gold	Predictions	Probabilities
caribbean	['Saint Kitts and Nevis']	[0.8281050324440002]	y1hqANRFEH1xdagec5q2Rw
caribbean	['Dominican Republic']	[0.7770940065383911]	ci3k1_gYLo_b7lDqXD1Pfw
caribbean	['Barbados']	[1.0]	zGwdsKcJbGouijCee36kqQ
caribbean	['Barbados']	[0.999924898147583]	jhMy2Vonlwq-twwoUWUzzw
micronesia	['Kiribati']	[1.0]	9lK9i4D4iTjOp1GofLkPnA
caribbean	['Dominican Republic']	[1.0]	bhVO5J4uTomWScGmZnaLFg
caribbean	['Trinidad and Tobago']	[0.9997736811637878]	iu1Y7aoUyM8oZSe5b-nMLQ
caribbean	['Barbados']	[1.0]	ZKgamXBToZmUezLTFuZolQ
caribbean	['Saint Vincent and the Grenadines']	[0.999811589717865]	a77Qx5s_wCaVwjws1EgNUQ
caribbean	['Saint Vincent and the Grenadines']	[0.9998314380645752]	VwWE-wSiH6uwVl0C2o3DfA
caribbean	['Barbados']	[0.7391282916069031]	VKFgCiTTnlYqWSuzbNVElw
caribbean	['Trinidad and Tobago']	[1.0]	UZWnAifL3KjILvT8eFSIRQ
caribbean	['Saint Kitts and Nevis']	[0.93723464012146]	hvk7T8E-wMFwSELpS28mlQ
caribbean	['Saint Kitts and Nevis']	[0.9733192920684814]	C0YcymyXAFT6YLmz9II-HA
caribbean	['Grenada']	[0.9498722553253174]	A9VzwwnX8Ev7IAgSOcypOg
caribbean	['Barbados']	[0.9999986886978149]	AH300eeZwfG7IiWynzvB1w
caribbean	['Grenada']	[0.7358134388923645]	cAKJ0tVGE17B2CqkzIyjLw
caribbean	['Saint Kitts and Nevis']	[0.9999750852584839]	DgjnkqynSOj4vswAp2Cacw
caribbean	['Barbados']	[0.6034600138664246]	0z4CV0W2-HI5XV3DQh_xow
caribbean	['Dominican Republic']	[0.7001282572746277]	5enDk5OTgjDRQU95rn5eCg
caribbean	['Grenada']	[0.9998883008956909]	j4ECeMPmxlDmxfRSzjTSOw
caribbean	['Trinidad and Tobago']	[0.979069173336029]	nlDY28TfUcZjzfRuQyw2Cg
caribbean	['Saint Vincent and the Grenadines']	[0.9984714388847351]	YnRAEkX9YP67SQgcxV3mRA
caribbean	['Trinidad and Tobago']	[0.9999898672103882]	jYjVuUYtPUuFk6R39kSYuw
caribbean	['Saint Kitts and Nevis']	[0.9360249638557434]	whHvLXIJ6fPdxMrBAizCtA
micronesia	['Kiribati']	[1.0]	Wg-hgz7_4lvmcem7ADlWTw
caribbean	['Saint Kitts and Nevis']	[0.49086523056030273]	JK86aAYLx19WEGB83HMscA
caribbean	['Saint Vincent and the Grenadines']	[1.0]	sDQPAw_0jeMB9xBleVbNuQ
caribbean	['Trinidad and Tobago']	[0.996788501739502]	myxYzsR6RTReADZ78Nt2jQ
caribbean	['Saint Kitts and Nevis']	[0.9999328851699829]	8yaAV2PBeuVQ0cpnlU_0Vg
caribbean	['Saint Kitts and Nevis']	[0.9999992847442627]	2DcreFeODBp0Xm07qm3bFw
caribbean	['Saint Kitts and Nevis']	[0.9999997615814209]	8CJaXkOoU6gG-mCY4aFJfQ
caribbean	['Barbados']	[0.9122374653816223]	gm3LVxA64HEX0QpxFzg-fw
caribbean	['Trinidad and Tobago']	[1.0]	gt7iq2XUZN_dUW75qa14dA
caribbean	['Trinidad and Tobago']	[0.9984203577041626]	WBn6HeCzh8tXXVFVlNZeOw
caribbean	['Trinidad and Tobago']	[0.9999377727508545]	8XlpDkgE_cqW3Xk0oaV7ZA
caribbean	['Saint Kitts and Nevis']	[0.9999997615814209]	Br-yem4zK-l95JZ3j0Sa9A
caribbean	['Saint Kitts and Nevis']	[1.0]	nCJMB6zQiXALZ9Lcw31c2g
caribbean	['Barbados']	[0.9991539716720581]	EsO6ZxRrOWHpqLzE9BBUug
caribbean	['Grenada']	[1.0]	w0zw17oKudqUnoWX6DuEGg
caribbean	['Saint Kitts and Nevis']	[0.9963666200637817]	zb0H9v82TNx2RngOrf3TwQ
caribbean	['Saint Vincent and the Grenadines']	[0.7008588910102844]	mZ_8ICrMTcRW9eVz_1Ixgg
caribbean	['Saint Kitts and Nevis']	[0.9999997615814209]	B_hqNUkwuhptmy5L7vfwgg
micronesia	['Kiribati']	[1.0]	Zp7tIkX6NIjk14Ful6H9oA
caribbean	['Grenada']	[0.5871134996414185]	7vNl4pl38l2OBNBkIc1uHw
caribbean	['Saint Kitts and Nevis']	[0.9995324611663818]	EtTxhyRM5_7pxrJlYDPX6g
caribbean	['Saint Kitts and Nevis']	[0.850456714630127]	r2E0hpaIJCLORY4gWEBQoA
caribbean	['Grenada']	[0.989682674407959]	s0Z_m7-cj7V0d1quY4OvxA
caribbean	['Barbados']	[0.8077098727226257]	hAh7v1ejH89E3T4GViNwBA
central america	['Honduras']	[0.9999538660049438]	YyLfFvKHgBWDCIvEn9HC9Q
caribbean	['Saint Kitts and Nevis']	[1.0]	hwFfPB-PJicEoZGYKvH6NQ
caribbean	['Grenada']	[0.9499656558036804]	gifYwLYEv6p0HUJkk_TtXQ
caribbean	['Saint Kitts and Nevis']	[1.0]	c2prAlP3N1rHnl2kcXZ52g
caribbean	['Trinidad and Tobago']	[1.0]	yvhJCDXaQcLFFXZRqcmqkA
caribbean	['Trinidad and Tobago']	[0.999940037727356]	DiAIskVeRONvBMsTc_T6Wg
caribbean	['Barbados']	[0.9996770620346069]	2zSve_ddxv-9fXypDardfQ
caribbean	['Saint Kitts and Nevis']	[0.5989096760749817]	djk1_WZHULLP_eJVWCqleQ
caribbean	['Saint Kitts and Nevis']	[0.9999998807907104]	Baduk7Tz-DQb2XHuudcElA
south east asia	['Vietnam']	[0.9999375343322754]	ImGqCAbwXkZsEZz4_ka2mQ
caribbean	['Saint Vincent and the Grenadines']	[0.990742027759552]	HggHO2FWolWXfG1W1Kx-Kw
caribbean	['Trinidad and Tobago']	[0.9990366697311401]	iCDkiRNaEmjzxpfVm-THAg
caribbean	['Saint Kitts and Nevis']	[0.9684346318244934]	-VO2dcD5imry2VR5zQFppg
caribbean	['Saint Kitts and Nevis']	[0.9923865795135498]	z042iZTcxov_MhSAFyOMZQ
caribbean	['Barbados']	[0.9999892711639404]	7b0Xt-LQM8EKaEylBUjMcg
caribbean	['Saint Kitts and Nevis']	[0.9986044764518738]	VBpslzOWGodOWQ5PvAwPBw
caribbean	['Saint Vincent and the Grenadines']	[0.9958490133285522]	0jsY2Osb2INw3XyMRDI8kQ
caribbean	['Saint Kitts and Nevis']	[0.9911702871322632]	ZKKK6hu715V8y-gK0HI_lw
caribbean	['Saint Vincent and the Grenadines']	[0.9999998807907104]	yGqNI1W6EeBtcNyXW0hJtQ
caribbean	['Saint Vincent and the Grenadines']	[0.9999992847442627]	HybYel9OVL4HCuYzPE2i9Q
caribbean	['Barbados']	[0.8002403378486633]	jsT-6skqYV_aimidR0TqHw
caribbean	['Barbados']	[1.0]	WPL-lIk_kyQ-0XIDZG8CPw
caribbean	['Barbados']	[0.9963797926902771]	sTslz-xz66mSe-KNhLHpxA
caribbean	['Grenada']	[0.8984521627426147]	xrnL6dRkPM-lsVxt-8U1hQ
caribbean	['Barbados']	[1.0]	0iaVWCTjb7phZsHQcevipg
micronesia	['other']	[0.9999982118606567]	X8NOB1Ul5myWybzinsu3mw
caribbean	['Trinidad and Tobago']	[1.0]	cizmEMc7M0JyjNLwt6oRdQ
caribbean	['Barbados']	[1.0]	2MPRcsiNneBJ3sduUWfYMw
caribbean	['Barbados']	[0.9999815225601196]	3g7k_DTFVX5uHKzA8nEQHg
balkan	['Romania']	[0.9086151719093323]	naQqiwzaAWHYwyRQjJsvTg
balkan	['Montenegro']	[0.9798293113708496]	SbF0OtMjnqWFYnbrttTG0A
balkan	['Bosnia and Herzegovina']	[1.0]	gvXImh9-JuUllrh5XH4aDg
southern europe	['Croatia']	[1.0]	m4lIWY3e5TK--Kia079klA
balkan	['Serbia']	[0.9999905824661255]	W21UNHoFz7aliyL9OHYuTQ
southern europe	['Cyprus']	[0.7232545018196106]	f61spN4jBVY9LXNpYfjixA
southern europe	['Italy']	[1.0]	idkfFQIIXpFf9VAttT4KAg
eastern europe	['Poland']	[0.9999997615814209]	aFc6r6gnT2KmAoLl4w4cCQ
balkan	['Albania']	[0.9999908208847046]	2qinqXs6Ggsg0vv3wDzMSg
southern europe	['Croatia']	[0.9999998807907104]	SxkO7esa-BVuhvxbK_VZNA
balkan	['Montenegro']	[0.9093324542045593]	3QZQfvtKsWXPrxWtV4y6Ew
southern europe	['Portugal']	[0.9857936501502991]	x464mRsn_f0WDrYYUGBsMw
balkan	['Albania']	[0.9999891519546509]	XXB2npNrY32qmecyPyPF9A
balkan	['Albania']	[0.999998927116394]	nN-HXIxdtpmax4XFDl2KmQ
balkan	['Croatia']	[0.9984225034713745]	x_UF4KbGIh8qUmAgAb8DZQ
balkan	['Albania']	[0.9996728897094727]	hVaJdZnf_ngOQfj6jYfPWw
balkan	['Slovenia']	[0.9920507073402405]	mseYijGP29S3P_yY05LQSA
balkan	['Croatia']	[0.978540301322937]	nGy7jo07ZzruH1rFPwdPew
eastern europe	['Serbia']	[0.9999377727508545]	0jfU-HPkxrtb2IM05cAEWA
southern europe	['Albania']	[0.8756441473960876]	bYMT69aJSPbZb3uzNqAazA
southern europe	['Portugal']	[1.0]	gaCBTOnpe3IwqGTJo-nR2w
southern europe	['Greece']	[1.0]	DoV96odQTih5ER-MqkGikA
balkan	['Croatia']	[1.0]	CSvP8oyJUlIhM7GEztYjZA
balkan	['Montenegro']	[0.9999974966049194]	sXRZx7GeUMLi1jmh7zM5Mw
balkan	['Croatia']	[1.0]	8_EwRHEXge_UjmSYWTyXPg
eastern europe	['Moldova']	[1.0]	X9Yy3kZUHgwmSOl-QqLumw
southern europe	['Albania']	[0.999984860420227]	vUxKEWOgydxSO_gv1lpxkw
baltic	['Poland']	[0.7823995351791382]	6Pi5J1aU00qR93biDh1e3D
balkan	['Montenegro']	[0.9983648657798767]	J29zFgSczdQXuel1BBvDDQ
southern europe	['Italy']	[0.9353681802749634]	yB_UaOeLqKUZj-U_GtRaeg
eastern europe	['Slovakia']	[0.9914764761924744]	98eZR7WrjjQhkoq6mefzoA
eastern europe	['Moldova']	[1.0]	JDWGOX5MH828g82x0UBNxw
balkan	['Croatia']	[1.0]	IqscqmOVzbwHGv_uzD5Tzw
balkan	['Slovenia']	[0.9999717473983765]	czbcbFmCgrSMhgEIyBn52f
southern europe	['Croatia']	[1.0]	CcpljBhFP9jBRK92BJlrHg
balkan	['Albania']	[1.0]	3YU_NsaFpO2yUrZN0iluDA
southern europe	['Albania']	[0.9990007281303406]	49JUBvcqmHzG_PJ27vTSGw
balkan	['Montenegro']	[0.9997040629386902]	yzDOW52BFe9JprGQ_5RoLw
balkan	['Croatia']	[1.0]	HD5gJHEq2LsCJSsiiiQGsA
europe	['Croatia']	[1.0]	dNgKfH6Afdx1ER_ThchUbA
southern europe	['Cyprus']	[1.0]	nql5il_OJ4y1EbxwJj0Gsw
balkan	['Montenegro']	[1.0]	o9jJHDq-onv0eqvCaZUQ4A
balkan	['Croatia']	[0.999925971031189]	i04mQYVcMXJ7gntvGuiWWA
western europe	['Luxembourg']	[0.969448983669281]	Aj4TsT9ag6pb5jbY3Yr2FQ
balkan	['Serbia']	[0.9999997615814209]	yoEcGj6zhgbYL3kiRVL3dA
southern europe	['Croatia']	[1.0]	wE7qEJ5mwgGq9NNEb47r_A
eastern europe	['Croatia']	[1.0]	7mxLKj_hAoG42UJq-ci8HQ
balkan	['Montenegro']	[0.9873059988021851]	_qDG87c9ZLF8n7xBePUteQ
balkan	['Albania']	[0.9848218560218811]	lXPzvcwFxyykWoeIn_XcPw
europe	['Hungary']	[0.9154977798461914]	ZEIns6kQ-ZaWrER7YT6oFg
eastern europe	['Slovakia']	[1.0]	I0qDjkMRnv4uUvkIr4q5op
southern europe	['Cyprus']	[0.9580682516098022]	DmktgaCou2j-4paGjgWVKA
balkan	['Croatia']	[1.0]	7tqNOWnh5C1pR6EcEOZSSQ
southern europe	['Greece']	[1.0]	yYn_wSlBH-2MQh7yPRyEhA
balkan	['Croatia']	[1.0]	7aVaOgzXyFRmjfjUOVT6Aw
eastern europe	['Hungary']	[0.8783952593803406]	E7k1SFJQIu8sI2uOQuwpCg
balkan	['Montenegro']	[0.9998694658279419]	9hLYRCLuWCpr9URVyJaGrw
southern europe	['Croatia']	[1.0]	fKgr8umBaXe159Bf-13ktg
southern europe	['Italy']	[0.9999300241470337]	wTAmdImaPKG6J0WuzkDxYA
balkan	['Albania']	[1.0]	0QG_8Z5pr3_Iv9msHVKBjw
eastern europe	['Serbia']	[0.9366350173950195]	TlFjPJCzQh44qWt3LvcfNQ
balkan	['Croatia']	[0.9825341105461121]	YqejXfhVIbenMccYUbmIkQ
balkan	['Slovenia']	[0.5643923282623291]	1X6sgl-Q8x_RbuV5_yf4EA
southern europe	['Greece']	[0.9999955892562866]	wRKIv7zPRe2oIvUdp_LETQ
balkan	['Bosnia and Herzegovina']	[0.915808916091919]	7GpQrsl3nDvUM083fuV3rA
southern europe	['Cyprus']	[0.9825831651687622]	ht2n-OzK_UnvnmlNmVdAmg
eastern europe	['Czechia']	[0.8815320730209351]	vFSvrP7xsyu0mznxy_SuRw
balkan	['Croatia']	[0.8974595069885254]	5A8fSRvEd40dsYvFUv8UfQ
balkan	['Albania']	[1.0]	HDejaftqZUWUP570IiMO4w
balkan	['Croatia']	[1.0]	TqZNUoWmrde49mr0WLCzzQ
eastern europe	['Slovakia']	[0.995192289352417]	0JykBmJQnnpAGy8u7cF2jg
balkan	['Croatia']	[1.0]	-WNcCJHBZc26yfCyTdrvgQ
southern europe	['Italy']	[1.0]	2UZAhv8oU2Nc3wkIHYOQZw
balkan	['Serbia']	[0.9952651262283325]	hh8QFRwLEJxMzv_klB18NQ
balkan	['Croatia']	[1.0]	c8D_veuDqTqm0b1-NFcWkg
europe	['Croatia']	[0.9999146461486816]	h3PkmUOUUZa12BOSRQTMtA
europe	['Croatia']	[1.0]	J4fpaZWt2Iyyhq8EYTgCBg
balkan	['Croatia']	[0.999993085861206]	cg3sw-OoFb_tLuUADt-M_w
balkan	['Croatia']	[1.0]	AEykgjrIUvVf6GsIuOubkQ
balkan	['Albania']	[0.9999995231628418]	g9Yh-oZo1ZICnF3rqRNpLA
southern europe	['Cyprus']	[0.999874472618103]	IW8DEKR5nuNm8p6AQbv-_g
southern europe	['Italy']	[1.0]	j-79vxOTVjpGep7argBe4w
balkan	['Albania']	[0.999998927116394]	Xl16PUPYAw1yXSDcJf-bCw
balkan	['Croatia']	[0.9999997615814209]	xkrE80fIhXIYEfqiUSNb-Q
southern europe	['Croatia']	[1.0]	WhiwQIn26syMv9OLO5RrZA
southern europe	['Spain']	[0.9999994039535522]	9VcJ_7zzVIObhGgrX6Fz5A
southern europe	['Croatia']	[0.9889365434646606]	xRHghJPUky-tiouYjrX9Sw
balkan	['Montenegro']	[0.898229718208313]	A0gHYlb9x4ciwjo1bsNXgQ
eastern europe	['Slovakia']	[1.0]	mSrV5MJmikB9yJMmG9E_Aw
balkan	['Montenegro']	[0.9997387528419495]	xJR8D7Wl0-dlOH6bttVBRg
europe	['France']	[1.0]	0tDzb1-wdK7D43M97bBl1Q
southern europe	['Croatia']	[0.9983593821525574]	gYZyRdmSPhLbX8ANT1N_Eg
north africa	['Algeria']	[1.0]	hwhSiWm28WRRsNrAyp4Zmw
europe	['Italy']	[1.0]	j67PDLgHyx3s5yI-zx6wig
southern europe	['Croatia']	[1.0]	gJKXhRY5dNxgs4Ub8z7fWg
southern europe	['Portugal']	[0.9997208714485168]	WQyCCiU8CQAoIFGOx6EvoA
southern europe	['Croatia']	[1.0]	o55Bbq9mM5x4EZsXo3GSAQ
southern europe	['Italy']	[0.9999487400054932]	mUXgKSURBjURHRuY-7DMXQ
eastern europe	['Slovakia']	[0.9999809265136719]	yybOFbFgpeCA7BjSFnL1jw
southern europe	['Greece']	[0.9827173352241516]	xl2cvxjreiWU1efNbu7yDQ
eastern europe	['Slovenia']	[0.6918227672576904]	0HnAcR_23zpeJ8C8PSeH7A
eastern europe	['Slovakia']	[0.999363362789154]	nYQD7M8xxppVJ7rTjBi8jA
southern europe	['Slovenia']	[0.7981855273246765]	IZCwoCDH8Sct457caQplEQ
balkan	['Slovenia']	[0.9991095662117004]	e7MQ937hvNUhYW9lUJyDDA
eastern europe	['Czechia']	[0.995553195476532]	yWjM686JJMoQTR0cnZ55hg
eastern europe	['Slovenia']	[1.0]	A-AsVCD03XwiopcXkyYcxQ
western europe	['Belgium']	[1.0]	Z6XEU8H-c28fS_mjiU5k9A
eastern europe	['Slovakia']	[0.9999954700469971]	3IFFFr_8HW0qnHdCd4qTZg
europe	['Austria']	[0.9098168611526489]	lMwEZK31VyQSAwxKjJwexA
eastern europe	['Slovakia']	[1.0]	iRhQGHbzYUQ55cmZh3ZcmQ
eastern europe	['Moldova']	[0.9992801547050476]	ZUKa-CZOg7UsNFvq1QLKDw
balkan	['Bosnia and Herzegovina']	[0.9998219609260559]	_8wZzjPrqp-_zyBJIWdgJg
eastern europe	['Moldova']	[1.0]	-gHI1mX-09dnnoR1YZYGog
balkan	['Slovenia']	[1.0]	EnYrYw0RNYSYE6ojA-t12g
eastern europe	['Slovenia']	[0.9009991884231567]	5Q8hMZZd9sUuhIze9_PDiA
eastern europe	['Slovakia']	[1.0]	25XeDRuy35A4u3Oehhg1KQ
eastern europe	['Hungary']	[0.9823046922683716]	6vU_Ndn01QgSE5Jwui2YuA
eastern europe	['Slovenia']	[0.8279498815536499]	935LVUc-tNzBJdSCgOd4Eg
balkan	['Slovenia']	[1.0]	JT7fGyCqFCGSNtyR2VIN3g
balkan	['North Macedonia']	[0.9999996423721313]	_Ju7iixTFQaWfDuwYR2G8A
western europe	['Austria']	[0.9998303651809692]	30hwCxPAnQT3nQCQPrODUQ
europe	['Liechtenstein']	[1.0]	VUOuIeSL6vwZ9i8E6yzs_g
balkan	['North Macedonia']	[0.994714081287384]	I7SyPeXcR6HXNLKZpHz1uA
eastern europe	['Slovakia']	[0.9829362630844116]	w7fttCnHOog3-zhu02PV0w
eastern europe	['Slovakia']	[0.9999821186065674]	2yciCyYYVVuaro4oIE2zUw
balkan	['Slovenia']	[1.0]	Tj6rG8K_-LF4-fTiw3lVuw
europe	['Austria']	[1.0]	9nEjQHmZYmps9TKEVLnbiA
eastern europe	['Slovakia']	[1.0]	spFb1bCCfBmTDs0nDo3H5Q
balkan	['Slovenia']	[0.9999998807907104]	ns0UZkPkolFzjR6oo0rYOA
balkan	['Slovenia']	[1.0]	fcKTkYToNcuVLxIH5n1doA
eastern europe	['Slovenia']	[1.0]	CnOVqratCL-2OjHhaTomTw
balkan	['Slovenia']	[1.0]	xdor8eglIJbC_6E1h9jcKA
western europe	['Luxembourg']	[1.0]	z4XSKD4rHK-VUnmq4-O6EA
baltic	['Lithuania']	[0.991025447845459]	V5leap6cTa66pEAwiwNtdQ
northern europe	['Finland']	[0.9997557997703552]	e6oshsa_ctuhT-ZESC7txw
eastern europe	['Slovenia']	[0.9998579025268555]	sV5hUSmiIqGA14W9m8MHeg
eastern europe	['Slovakia']	[0.9999982118606567]	5iqMhMC-oFioPSuUW3vDdw
eastern europe	['Slovenia']	[1.0]	8T1IJLMlZz6UnJcKKpsmtg
eastern europe	['Serbia']	[0.7136684060096741]	AXl1mCPaFf6M-UHL5cXuDA
eastern europe	['Slovenia']	[0.9999997615814209]	lZ0S4NlsSXv3WpTdKjM5Qw
eastern europe	['Slovakia']	[0.9738839864730835]	5_VXQCrY6qbcGj8e9NDdsA
europe	['Liechtenstein']	[0.9018635153770447]	DtT2_KoUNatWvzRodTweZg
northern europe	['Sweden']	[1.0]	aVXLeuAubTRvINZt2Eqi0g
eastern europe	['Slovakia']	[0.93819659948349]	Vxj8TDtw7MxHrUlHhfipvw
eastern europe	['Slovenia']	[0.7770461440086365]	eyRFvGISA1rgu_grUnrB-A
eastern europe	['Slovenia']	[0.9999409914016724]	_a51EPIZLeDYt_A726PEjQ
eastern europe	['Slovenia']	[0.9996650218963623]	C5FrG1EtLVB8r_e87JlxsA
europe	['Austria']	[0.9999973773956299]	WN7Pr0F7G9TQnxC5TErTSA
baltic	['Poland']	[0.883134663105011]	huMbazeU81erntzXNYk0rA
eastern europe	['Slovakia']	[1.0]	1pQyTQsHPyVq1zL7Gn005w
northern europe	['Sweden']	[0.9999997615814209]	qoAlaAxYGHiZhFPEpjvo7Q
eastern europe	['Slovenia']	[1.0]	xy2x28YuJt1Z_GrjRqo3Dg
balkan	['Croatia']	[0.9999924898147583]	abqXAT3IyIIuHnhCe-XUgg
eastern europe	['Slovenia']	[0.9981826543807983]	X9oiV9jiKwM5NEoVvlfVMw
eastern europe	['Slovakia']	[0.724973738193512]	gR-Nse2fkKDcSvLcNZdEtA
eastern europe	['Slovenia']	[1.0]	x7C0ICRNChwjhaX9Ht0L2Q
eastern europe	['Czechia']	[1.0]	hcOp8DM30MAgCfYenOu7yw
eastern europe	['Slovenia']	[0.9958515167236328]	UBRu20chtPmmjP193sjfbw
europe	['Slovenia']	[0.9976267218589783]	BmDaLjoSu-2NZd8Dy-VrvA
balkan	['Bosnia and Herzegovina']	[0.9555335640907288]	rMOsl1iwb8Sgz2W07TkFag
eastern europe	['Slovenia']	[0.9991512298583984]	WSZbdz6zNTNMR3IC8HxH-g
eastern europe	['Czechia']	[0.9982901215553284]	rkFUWI_61EqcZMhGIAH0dQ
balkan	['Slovenia']	[0.7330399751663208]	fO3EDfdiz_Lkb9Y38apDmA
eastern europe	['Bosnia and Herzegovina']	[0.8756521940231323]	zDo3g9oLRRpIVdvaK14laA
eastern europe	['Slovakia']	[0.95733642578125]	rigAM2LUI6wimKHout_jnQ
eastern europe	['Slovakia']	[0.9875255823135376]	88Kd_G1Q2lyL_2rI55j1Vg
eastern europe	['Slovenia']	[1.0]	4c_vWac35GCk9wZxl73uSg
eastern europe	['Slovenia']	[1.0]	8kUpQhdl3lle7JExp4Z2mA
baltic	['Poland']	[0.9985945820808411]	2oMVdBSjMnxsHc9vEB6VdA
baltic	['Estonia']	[0.9999986886978149]	EsBjRomsRyp1-7vdVBhnzw
eastern europe	['Slovakia']	[0.968980073928833]	nOsAhTUtxsR2xzue6cd5Bw
eastern europe	['Slovenia']	[0.9867057204246521]	-d0SxxuERFwsXqK8qnqJ-Q
eastern europe	['Slovakia']	[0.9999732971191406]	kJyKzYGb5ugHCb2Y3Vq65g
eastern europe	['Bosnia and Herzegovina']	[1.0]	JS60DQENuV1-v0kFfJ31Pw
southern europe	['North Macedonia']	[0.5919812917709351]	4TRx4h-W71repHXbiPy9Jg
eastern europe	['Slovenia']	[1.0]	mzzluOhoHjrJPDYM6KND6Q
balkan	['Slovenia']	[0.9620188474655151]	8l1VpBYJbiX0OMBBd_UyOw
eastern europe	['Slovakia']	[1.0]	o7ztkqrJbbGOgPRW1T9AEQ
europe	['Austria']	[0.9371117949485779]	5_NPf1NnLUxGj6m0SjaOLw
eastern europe	['Slovakia']	[0.9999898672103882]	c4a_VPGKChAoyh6cgn2Ktw
balkan	['Croatia']	[1.0]	ixaEQfzV6IiaJS4cyhdqhA
eastern europe	['Slovenia']	[1.0]	-Zqu8y34r7ZeS-Su-l2egQ
eastern europe	['Slovakia']	[1.0]	_9h1rPu9zskfcDnytusZzA
balkan	['Croatia']	[0.9998615980148315]	521RsTxzu4xWW2-a9fFZRA
eastern europe	['Slovakia']	[1.0]	rENPl1QFqA7UF3BsP2fCkg
eastern europe	['Czechia']	[0.762518048286438]	8pdO-2bG6d_yasRJU-vKjA
balkan	['North Macedonia']	[0.9999972581863403]	kQAlaNFxZ9WtdL7jeBaBRQ
europe	['Austria']	[1.0]	k0pyNAnP75UvT70MXvEQfw
eastern europe	['Serbia']	[0.5720198750495911]	6YEv1DjIHw1SGgsAPuep4Q
eastern europe	['Slovakia']	[0.9999966621398926]	bD7T5O9GSSLZiYhKuYcX-A
northern europe	['Denmark']	[0.9836724400520325]	I_tSRrKUVcAN8eQxNLWRNg
eastern europe	['Slovakia']	[1.0]	bDxqdgEGvLI0YY3uTvTo-A
europe	['Austria']	[0.9905945062637329]	kSgWqjVwjrAbTm8jV99FYA
europe	['Austria']	[0.999934196472168]	D7jqKcLo6IZ2o1-ISaMfww
eastern europe	['Slovenia']	[0.999950647354126]	XSbDTiYBXcj5DRSW4NrhiQ
balkan	['Croatia']	[1.0]	iMEda9sKWkyaz2n9hmA15Q
eastern europe	['Slovenia']	[1.0]	JIk117t_Kj3K8QzeACb6cw
europe	['Austria']	[1.0]	AxWLVzjU9zkuVa_wcpOmyQ
eastern europe	['Slovakia']	[1.0]	g_CkNPZr8e5el1_UvGsnyQ
europe	['Austria']	[0.9934271574020386]	gTrcUzSvLkYlZGxSA-aqzA
west africa	['São Tomé and Príncipe']	[1.0]	kfLMmJSxXU5JdDH3vWf75g
south east asia	['Thailand']	[1.0]	rtmDGNTCyLKFH8YqJo_qlw
south east asia	['Brunei']	[1.0]	4I4ZZNIvvE6xnWuuNPfwmg
south east asia	['Brunei']	[1.0]	oPOpZnM5PnIPSkz6fqJbCg
east africa	['Mozambique']	[0.99639892578125]	lBdA9pwSqLwxlyGvCOvbOg
south asia	['Sri Lanka']	[1.0]	XKLyBJq7Vzx466IbR3hirQ
south east asia	['Indonesia']	[1.0]	9_otOvRtJjAQ9D7XKx3hGQ
asia	['Sri Lanka']	[1.0]	Yg2uPfVwutqzlWL6BM48_Q
south east asia	['Cambodia']	[1.0]	1Vx2wRwmf1ctmDmF_nwn8Q
south east asia	['Brunei']	[0.9995245933532715]	yELCYkXDSY75yN0PTwTmuw
south east asia	['Brunei']	[0.9999998807907104]	casHx5elQfU87bdwKNG4FA
south east asia	['Brunei']	[1.0]	DrRBEsAIaezUoVgtnnbI_g
south asia	['Bhutan']	[0.9539259076118469]	IU7mlZE5B_izX_VgQMwG-A
caribbean	['Trinidad and Tobago']	[0.9999998807907104]	l6MPG9XOrKaLQ40MYdxBBA
south asia	['India']	[1.0]	Am61Ax43_WmbFSUVYtRYgw
south asia	['Sri Lanka']	[1.0]	_GSeCm9NM7r_C2W9AP9JTg
south east asia	['Malaysia']	[0.6917641758918762]	kIHP1v9PbF3bdn0IMmdtRg
south asia	['Sri Lanka']	[1.0]	btcy37FwSCd2hHbGvfcqPw
south east asia	['Cambodia']	[0.9994537234306335]	rMfNwk2bnpTJ83PlO_bvEg
asia	['Sri Lanka']	[1.0]	zNKzpU_-4d-epIyJHBJ-dg
south east asia	['Malaysia']	[1.0]	TMLTI4fM-bkbnF80W5V0bA
south asia	['Sri Lanka']	[1.0]	5m3G5ifMnaCmHPKiOw6A8w
south east asia	['Cambodia']	[1.0]	Arxc-_MgDF7oSXevTV5nEw
east africa	['Uganda']	[1.0]	AlavAD5d0r1GFD1RKjD07Q
caribbean	['Dominican Republic']	[0.9999982118606567]	ZSW6HWoKQQbOSo6FSzgURg
south east asia	['Indonesia']	[1.0]	31HCgI9hw2FR-r9wiBE4nw
south east asia	['Indonesia']	[1.0]	WkThEPc-p6NTXZ0Qa9cU5g
south east asia	['East Timor']	[0.7907810807228088]	cI9Se4oDpEqUfW6reUSifQ
south east asia	['Indonesia']	[1.0]	2Bs6rSAb6V3xlK2QSrJ4OQ
south east asia	['Brunei']	[0.9999927282333374]	4gnJAVJwsrNG-ppFNJlW3w
south asia	['Sri Lanka']	[1.0]	AfXHIwItuM_aHxmr_eUA7A
south east asia	['Indonesia']	[1.0]	rU9dugmqgcdZ2_NkJ99LKA
south east asia	['Cambodia']	[1.0]	Vm-AdKmFnlIEAizx8MXsHg
caribbean	['Trinidad and Tobago']	[0.9955068826675415]	4D0Zu8jzu7v54_10o-JlEA
