Gold	Predictions	Probabilities
Buckeye	['Bullhead City', 'Tucumcari City Limit', 'Yuma', 'Phoenix', 'Safford']	[0.5799188017845154, 0.413362979888916, 0.006638505961745977, 5.600122676696628e-05, 1.8622882635099813e-05]	7TU8pnm2O4SsX9qdUhZI_w
Buckeye	['Yuma', 'Safford', 'Phoenix', 'Kingman', 'Bullhead City']	[0.9941210150718689, 0.00584774324670434, 2.071770722977817e-05, 6.9677862484240904e-06, 3.4247602798131993e-06]	gicOo-_H1rSjP5BPPhCA8w
Buckeye	['Kingman', 'Safford', 'Bullhead City', 'Palm Springs', 'Yuma']	[0.5431257486343384, 0.41202983260154724, 0.043239839375019073, 0.0015982035547494888, 6.280699835770065e-06]	dnYBvVKcAJZIf1jSlJpqhQ
Buckeye	['Yuma', 'Sierra Vista', 'Albuquerque', 'Bullhead City', 'Safford']	[0.9937677383422852, 0.005692155100405216, 0.0004945597611367702, 3.525959618855268e-05, 9.638260053179692e-06]	yCQ0jVI3NdzazZzPvKBNCw
Buckeye	['Safford', 'Sierra Vista', 'Yuma', 'Tucumcari City Limit', 'Bullhead City']	[0.9973376393318176, 0.002563581569120288, 8.148093183990568e-05, 1.5054529285407625e-05, 2.1649088921549264e-06]	hdOWTxq1IhXT_8U4SfW6HQ
Buckeye	['Yuma', 'Safford', 'Palm Springs', 'Bullhead City', 'Kingman']	[0.9982268214225769, 0.0009716667118482292, 0.0005915620131418109, 0.00020912686886731535, 8.85964254848659e-07]	dnOuFKR-vXxz8u0B0B4H8A
Buckeye	['Safford', 'Sierra Vista', 'Yuma', 'Bullhead City', 'Kingman']	[0.9999946355819702, 5.122855782246916e-06, 2.708641488879948e-07, 4.218661878163665e-12, 2.732773859634441e-13]	CKRZGytderlP629yphKS5Q
Buckeye	['Yuma', 'Bullhead City', 'Sierra Vista', 'Kingman', 'Palm Springs']	[0.9659265279769897, 0.02619674988090992, 0.0040688528679311275, 0.002354296622797847, 0.0013172193430364132]	bcHo0gs1xP1v5VfQAl1-Lg
Buckeye	['Safford', 'Yuma', 'Kingman', 'Bullhead City', 'Palm Springs']	[0.9984629154205322, 0.0011006646091118455, 0.00041682281880639493, 1.9547485862858593e-05, 9.55382475353872e-08]	SqhTDZVXShuf2iHhu24QPg
Buckeye	['Phoenix', 'Yuma', 'Sierra Vista', 'Safford', 'Kingman']	[0.9972593784332275, 0.0013551004230976105, 0.0010807760991156101, 0.0003027977654710412, 1.6159798406079062e-06]	yyKEV8UzVF4GNWWWJqi1Bg
Buckeye	['Safford', 'Sierra Vista', 'Yuma', 'Kingman', 'Phoenix']	[0.5587676763534546, 0.44119948148727417, 1.1284503671049606e-05, 7.711820217082277e-06, 7.515035576943774e-06]	TQu1pluRbHk1_Bo8QzIIFA
Buckeye	['Yuma', 'Bullhead City', 'Safford', 'Phoenix', 'Clovis']	[0.9999995231628418, 5.098410724713176e-07, 1.2229040002864622e-08, 1.972837226915658e-09, 1.0292890983976122e-09]	duEgnFvubKmwQl2gaNS2kw
Buckeye	['Tucumcari City Limit', 'Yuma', 'Safford', 'Bullhead City', 'Palm Springs']	[0.9926672577857971, 0.007330694701522589, 1.839533183556341e-06, 1.5728652158486511e-07, 6.429860377465957e-08]	AEBfve1xaBr5WUBs8rxfYQ
Buckeye	['Sierra Vista', 'Safford', 'Yuma', 'Tucumcari City Limit', 'Bullhead City']	[0.45793789625167847, 0.37166517972946167, 0.14194482564926147, 0.01604577712714672, 0.01239997148513794]	XozqEhiEbTKm-ImACZaKTQ
Buckeye	['Yuma', 'Kingman', 'Tucumcari City Limit', 'Sierra Vista', 'Albuquerque']	[0.9999983310699463, 1.1087786333519034e-06, 4.17557117771139e-07, 1.5017597831956664e-07, 3.2148581574631407e-09]	C6KAZSuT3iDYk97zSdNyDA
Buckeye	['Bullhead City', 'Tucumcari City Limit', 'Safford', 'Sierra Vista', 'Yuma']	[0.9925801157951355, 0.004744639620184898, 0.0018412066856399179, 0.0008215560810640454, 1.2187181710032746e-05]	2TO10VCRLB81cAlC8kaurg
Buckeye	['Yuma', 'Safford', 'Bullhead City', 'Tucumcari City Limit', 'Sierra Vista']	[0.9985314607620239, 0.0007497925544157624, 0.0007175123319029808, 1.1089106237704982e-06, 5.3074931116725566e-08]	W9U63usOGOLXudP7RupB4w
Buckeye	['Sierra Vista', 'Safford', 'Phoenix', 'Yuma', 'Albuquerque']	[0.9754500389099121, 0.022062227129936218, 0.001283117919228971, 0.0007059716735966504, 0.00045201406464912]	I9fDSPdX8pWU60CK28ohRg
Buckeye	['Yuma', 'Kingman', 'Safford', 'Palm Springs', 'Phoenix']	[0.9913206696510315, 0.006438692100346088, 0.002014618134126067, 9.731985483085737e-05, 6.884393951622769e-05]	j1wcTyH9NWyIOW5VeyCU0A
Buckeye	['Sierra Vista', 'Yuma', 'Safford', 'Phoenix', 'Bullhead City']	[0.9983661770820618, 0.0013165926793590188, 0.00031713905627839267, 1.4999952213656798e-07, 2.4623965089176636e-09]	l7Vy9i2qYVO8QXam_xzOyg
Buckeye	['Palm Springs', 'Bullhead City', 'Yuma', 'Phoenix', 'Kingman']	[1.0, 2.0321042626392227e-08, 2.8826740994247757e-10, 2.7261066667949585e-11, 8.466300306219504e-14]	WPG98vUFt5-_ZrVl9UA4oQ
Bisbee	['Bisbee', 'Safford', 'Sierra Vista', 'Kingman', 'Bullhead City']	[1.0, 1.577732536648123e-17, 1.070254832023064e-17, 1.0177042183135716e-19, 5.706110973084932e-25]	1uFtlGSfY2co0peDE8euKQ
Bisbee	['Sierra Vista', 'Bisbee', 'Prescott', 'Safford', 'Kingman']	[0.9999949932098389, 4.865344635618385e-06, 1.761095660413048e-07, 2.499077333961708e-10, 6.670749970060787e-19]	-DJuRZp8afOc8AWyeJvblA
Bisbee	['Sierra Vista', 'Safford', 'Bisbee', 'Kingman', 'Tucumcari City Limit']	[0.9982253909111023, 0.0017745576333254576, 1.1265009649923108e-13, 5.077709679454775e-15, 9.559188671877181e-19]	YupHKiH0S5ATz8lNBKYvBA
Bisbee	['Sierra Vista', 'Tucumcari City Limit', 'Bisbee', 'Safford', 'Albuquerque']	[0.9999979734420776, 2.056353878288064e-06, 1.3431361800542163e-08, 1.924566409017281e-12, 7.106223985677245e-20]	HE0v2YzIzTourCdxwKLl5g
Bisbee	['Safford', 'Sierra Vista', 'Tucumcari City Limit', 'Kingman', 'Yuma']	[0.9998524188995361, 0.00014755426673218608, 9.159208391729123e-10, 5.903590333602993e-13, 4.857246379163149e-16]	sX0pwZLhYB3z1DjZ7-Pb5A
Bisbee	['Sierra Vista', 'Tucumcari City Limit', 'Safford', 'Kingman', 'Bisbee']	[0.9999994039535522, 5.814399060000142e-07, 3.511324260865867e-13, 7.868097154061434e-22, 7.316659904811407e-22]	7MMaD4zuAj-BtFtKub1ScQ
Bisbee	['Safford', 'Kingman', 'Sierra Vista', 'Bullhead City', 'Yuma']	[0.9999990463256836, 8.347569746547379e-07, 1.4529381076044956e-07, 6.557678255665958e-16, 8.183913222362842e-18]	a41d1vZ6r0xbboJLBRcLCw
Bisbee	['Sierra Vista', 'Safford', 'Tucumcari City Limit', 'Yuma', 'Kingman']	[0.9998525381088257, 0.0001474147429689765, 3.583988574668018e-13, 1.4032670429197866e-16, 1.23152378404375e-17]	i-YWCrobR6nuHipQHtt0ug
Bisbee	['Sierra Vista', 'Safford', 'Kingman', 'Tucumcari City Limit', 'Yuma']	[0.9999905824661255, 9.439027053304017e-06, 2.8754803442845867e-14, 3.4695615131597303e-15, 5.500616656628094e-20]	Ej9_sGnF_HX_QLyJNuMgNQ
Bisbee	['Bisbee', 'Sierra Vista', 'Tucumcari City Limit', 'Prescott', 'Safford']	[0.9071311950683594, 0.09286462515592575, 4.1682005758048035e-06, 8.589821298699007e-09, 1.7466905742960503e-12]	ZL8gpZMjaL_oEXNOug7Z-A
Bisbee	['Sierra Vista', 'Safford', 'Yuma', 'Kingman', 'Tucumcari City Limit']	[1.0, 9.921665268877722e-13, 2.6840772691366333e-19, 6.195145933261173e-20, 2.1818801511252634e-20]	CWmVIVHw5uBboyzPh1dX-g
Bisbee	['Sierra Vista', 'Safford', 'Kingman', 'Yuma', 'Tucumcari City Limit']	[0.9987177848815918, 0.0012821960262954235, 3.3569969754585014e-15, 1.397379150123131e-20, 2.6417527474818963e-21]	24U8M0xzgcrcSn-GZIqc9Q
Bisbee	['Bisbee', 'Sierra Vista', 'Prescott', 'Safford', 'Kingman']	[0.9999827146530151, 1.7231044694199227e-05, 9.553903675130204e-12, 1.0685287595328056e-14, 5.735696837222296e-16]	vxTncr24SykDXSJ-qudopA
Bisbee	['Sierra Vista', 'Safford', 'Tucumcari City Limit', 'Kingman', 'Albuquerque']	[0.9980360865592957, 0.0019639437086880207, 2.267992682547515e-09, 1.2072162713927526e-11, 1.1935799546906616e-18]	vQ7LtzEatpQKTZdGiFQB_w
Bisbee	['Sierra Vista', 'Safford', 'Tucumcari City Limit', 'Yuma', 'Kingman']	[0.9999969005584717, 3.1132506137510063e-06, 5.768389916118236e-14, 1.2117099595630753e-15, 8.95351151772937e-19]	e6KVotK82CbwoRcVbG_kCg
Bisbee	['Sierra Vista', 'Safford', 'Tucumcari City Limit', 'Kingman', 'Bisbee']	[1.0, 2.2385828302162736e-08, 9.839550285661858e-10, 4.91651294329265e-12, 2.4567843351602607e-15]	l1lGlQNnrESu01GK2JlTUQ
Bisbee	['Bisbee', 'Safford', 'Sierra Vista', 'Kingman', 'Bullhead City']	[1.0, 2.9681026571537865e-19, 1.3422087882052582e-20, 7.768108870241602e-21, 4.400080007452978e-26]	xlFowFT-v9mZ3872Q3Ckqg
Bisbee	['Sierra Vista', 'Safford', 'Tucumcari City Limit', 'Kingman', 'Prescott']	[0.9999527931213379, 4.718318450613879e-05, 3.8269210717034596e-11, 2.748475546546919e-14, 9.972866818117303e-15]	YmxnDZ6N1AweKaCUB-rNfA
Bisbee	['Tucumcari City Limit', 'Safford', 'Sierra Vista', 'Yuma', 'Kingman']	[0.8968366980552673, 0.08924167603254318, 0.013921549543738365, 1.3428679002114308e-10, 4.166631449586955e-12]	cXJgPv2Rq3XdiEoN0rq3jg
Bisbee	['Sierra Vista', 'Safford', 'Tucumcari City Limit', 'Kingman', 'Bullhead City']	[0.9998922348022461, 0.0001077795386663638, 5.937373370734633e-10, 1.8323093042837968e-10, 5.550867596112942e-22]	g-1DpKr6L9Lp1ufvAhKiAw
Bisbee	['Sierra Vista', 'Prescott', 'Bisbee', 'Tucumcari City Limit', 'Safford']	[1.0, 5.439722561284555e-10, 1.4941480344643487e-11, 1.7724562052442994e-12, 7.1048200349778205e-15]	4uf1CNN9o9DQWyS-YqPRqQ
Bisbee	['Sierra Vista', 'Tucumcari City Limit', 'Safford', 'Kingman', 'Albuquerque']	[0.9999997615814209, 2.925985427282285e-07, 3.614504800065338e-13, 1.5076074937178428e-19, 1.9829962858436086e-21]	8z0c-6A_nL3eFRx5bU95Tw
Bisbee	['Tucumcari City Limit', 'Sierra Vista', 'Safford', 'Yuma', 'Bullhead City']	[0.9993792772293091, 0.0006207053083926439, 1.3869493331597482e-09, 9.7076404499666e-20, 4.380013734857501e-22]	V_tCgPDr4f96wuWyg2l0gw
Bisbee	['Sierra Vista', 'Safford', 'Yuma', 'Bullhead City', 'Kingman']	[0.9999929666519165, 7.066932994348463e-06, 5.752450515927876e-09, 2.3170551588513888e-10, 3.2045217275903076e-15]	sR8bIyQW1XS0KFv2Ao7Azw
Bisbee	['Sierra Vista', 'Safford', 'Tucumcari City Limit', 'Kingman', 'Bisbee']	[0.9999997615814209, 2.6671497721508786e-07, 3.416081003140836e-12, 4.323413327102334e-17, 1.8481803055023134e-20]	nCYVEhvvx8NXgcFhkzI-Tw
Bisbee	['Bisbee', 'Kingman', 'Sierra Vista', 'Safford', 'Bullhead City']	[1.0, 2.4771786862444814e-14, 3.146699605781144e-16, 2.971245201086888e-16, 1.2433496382333042e-20]	VV0SAh8kWCcpjuFfGYIfGw
Bisbee	['Tucumcari City Limit', 'Sierra Vista', 'Safford', 'Yuma', 'Kingman']	[0.989660382270813, 0.010162328369915485, 0.00017730818944983184, 6.20570082951119e-14, 9.72434481029405e-16]	ihCkbeNuxJAnPquGSBaNhg
Bisbee	['Bisbee', 'Kingman', 'Safford', 'Tucumcari City Limit', 'Sierra Vista']	[1.0, 9.12137066626895e-24, 2.3640425835482238e-25, 8.735663240333152e-26, 4.931381238422744e-30]	58vnulCf8h0esTsA4Pf01Q
Bisbee	['Bisbee', 'Safford', 'Kingman', 'Tucumcari City Limit', 'Sierra Vista']	[1.0, 3.08035965712692e-14, 2.7653484428562247e-14, 1.118453504257984e-21, 5.215596915119708e-22]	5Z_FCRvQ2sLUJIjruxPl8g
Bisbee	['Safford', 'Sierra Vista', 'Bullhead City', 'Kingman', 'Tucumcari City Limit']	[0.6011984944343567, 0.3988014757633209, 5.2974293396346184e-08, 2.3896575690462996e-11, 3.707541814789578e-14]	kN96_szhvvLF24Olje2WAw
Bisbee	['Sierra Vista', 'Safford', 'Tucumcari City Limit', 'Bisbee', 'Kingman']	[0.9999884366989136, 8.533680556865875e-06, 2.9548364182119258e-06, 6.642135300972962e-13, 1.6922790189493636e-17]	d37H1-v7nyKHY8nXGrpBUw
Bisbee	['Sierra Vista', 'Safford', 'Tucumcari City Limit', 'Kingman', 'Bullhead City']	[0.9998170733451843, 0.0001775278797140345, 5.5354398682538886e-06, 4.0673858053320855e-14, 8.679186114864107e-21]	USAKpql5ZvcEFxes2VRfYg
Bisbee	['Safford', 'Sierra Vista', 'Kingman', 'Tucumcari City Limit', 'Bisbee']	[0.9739637970924377, 0.026036174967885017, 1.0310808738929478e-13, 3.855127787315895e-16, 4.4286254794414624e-20]	UKx9zeR93lZHn4mC_41fjg
Bisbee	['Sierra Vista', 'Safford', 'Tucumcari City Limit', 'Bullhead City', 'Kingman']	[0.9183634519577026, 0.06738214194774628, 0.014254402369260788, 9.619589731078048e-17, 1.3514602579344474e-17]	nMtk2uNnZiR_M2z3utcmBg
Bisbee	['Tucumcari City Limit', 'Sierra Vista', 'Safford', 'Kingman', 'Albuquerque']	[0.977532148361206, 0.022362427785992622, 0.00010550767183303833, 3.7472083677094967e-14, 2.3994688449326736e-16]	JS_yR9fp_rXLPUhSESOngg
Bisbee	['Safford', 'Sierra Vista', 'Bullhead City', 'Tucumcari City Limit', 'Palm Springs']	[0.865042507648468, 0.13495752215385437, 1.4495175892914602e-10, 1.8555643133133515e-13, 6.5916531706968016e-15]	sQNvMgenQd5ljV7LRTxZBQ
Bisbee	['Sierra Vista', 'Safford', 'Kingman', 'Tucumcari City Limit', 'Yuma']	[1.0, 4.601411163207558e-08, 6.658650952666434e-13, 3.486766539557984e-13, 2.279916815784772e-22]	e4g7H4VqE1J1L1e44yjJ2A
Bisbee	['Sierra Vista', 'Tucumcari City Limit', 'Safford', 'Kingman', 'Yuma']	[1.0, 1.1165030705528878e-10, 4.269180495231062e-11, 1.422234327452852e-17, 3.5809303440417465e-24]	i8BjW6GDha6MubIdPflIPg
Bisbee	['Sierra Vista', 'Safford', 'Tucumcari City Limit', 'Kingman', 'Yuma']	[0.9999998807907104, 1.3821377820022462e-07, 6.505530003586557e-10, 3.563490055471944e-15, 1.809216466811189e-18]	6nixGQN3NmKhbYjlvk7aew
Bisbee	['Sierra Vista', 'Safford', 'Tucumcari City Limit', 'Kingman', 'Bullhead City']	[0.999985933303833, 1.4107030438026413e-05, 1.3330338610728631e-08, 7.713749479660095e-15, 3.13152696061146e-26]	92OKxD5nEun2QhH63G6RqA
Bisbee	['Safford', 'Kingman', 'Sierra Vista', 'Bullhead City', 'Yuma']	[0.9999997615814209, 2.5510775003567687e-07, 4.667631281485285e-10, 2.044634210204843e-12, 3.214719750165365e-14]	mSXJdsEmk-9O92646sHFsA
Bisbee	['Bisbee', 'Sierra Vista', 'Safford', 'Kingman', 'Tucumcari City Limit']	[1.0, 4.997088076663658e-09, 1.1447020089629112e-13, 1.0875259297705303e-13, 5.21945683152952e-15]	jkfEzaG4K_DB_7npVYTYsQ
Bisbee	['Bisbee', 'Sierra Vista', 'Tucumcari City Limit', 'Safford', 'Prescott']	[1.0, 3.176235452428955e-08, 7.317756686526928e-21, 2.6205666446273994e-22, 9.141525088647168e-27]	hHtIG7v-59sNtnf1PRfeyg
Bisbee	['Sierra Vista', 'Bisbee', 'Tucumcari City Limit', 'Safford', 'Prescott']	[0.7954542636871338, 0.20454533398151398, 3.5235268569522304e-07, 4.304908873820068e-09, 1.1874427222752226e-12]	bENAXLmqfMAxh8rr3uL3Bw
Bisbee	['Safford', 'Bisbee', 'Sierra Vista', 'Kingman', 'Cottonwood']	[0.9999727010726929, 2.7293079256196506e-05, 9.638640996456616e-09, 7.129510176673293e-11, 4.6970956714160705e-20]	egWYZtMaUSsxjNvzAMKPpA
Bisbee	['Sierra Vista', 'Safford', 'Tucumcari City Limit', 'Kingman', 'Bisbee']	[0.9999985694885254, 1.4750925174666918e-06, 1.1911602260106235e-10, 5.136596877008959e-12, 1.085678061221646e-16]	yxFXS_d6WMi40I-s6xCneQ
Bisbee	['Safford', 'Kingman', 'Sierra Vista', 'Bullhead City', 'Yuma']	[0.9998940229415894, 0.00010590494639473036, 1.7528810403177886e-08, 1.6672253855265495e-11, 2.4311829165307322e-17]	23hD43-EzCNQsAAlqD63IQ
Bisbee	['Sierra Vista', 'Safford', 'Kingman', 'Bullhead City', 'Tucumcari City Limit']	[1.0, 5.856309326368603e-10, 1.474678804633603e-13, 1.167999565473846e-15, 1.1267597547335207e-16]	zbktQsMfr6-59P62tmqQsQ
Bisbee	['Sierra Vista', 'Safford', 'Yuma', 'Tucumcari City Limit', 'Phoenix']	[0.9999996423721313, 3.172348499447253e-07, 2.8923257120231066e-15, 1.5356339933179594e-15, 4.674770195930235e-20]	yojRY3amSnZO0iGakcCCWA
Bisbee	['Safford', 'Sierra Vista', 'Bisbee', 'Yuma', 'Kingman']	[0.9999608993530273, 3.861248478642665e-05, 5.16492605129315e-07, 1.808110432210963e-11, 3.8698444405557697e-13]	oG69qoaTVSKnnDTxrCzndw
Bisbee	['Sierra Vista', 'Safford', 'Kingman', 'Tucumcari City Limit', 'Bullhead City']	[0.9999998807907104, 1.2518623293544806e-07, 3.5372459085067365e-13, 3.1666299204531232e-15, 2.2153677988985198e-21]	BO6dj-toMBumPWg_JAhmeQ
Bisbee	['Kingman', 'Bisbee', 'Safford', 'Sierra Vista', 'Flagstaff']	[0.9619933366775513, 0.036837849766016006, 0.0011644054902717471, 4.356142653705319e-06, 5.2214185598353606e-15]	yB5jXJwfWIY2beP2dGZa-A
Bisbee	['Safford', 'Kingman', 'Sierra Vista', 'Bullhead City', 'Yuma']	[0.9350157380104065, 0.06490933150053024, 7.485469541279599e-05, 1.213902906687693e-14, 3.959167944254634e-15]	HroneAW7E6gGjZ8yJGj4Yg
Bisbee	['Bisbee', 'Sierra Vista', 'Tucumcari City Limit', 'Safford', 'Prescott']	[0.9544196128845215, 0.045580387115478516, 9.313682269862511e-09, 4.105808575072256e-12, 7.817256058781624e-15]	9dsUCIEVYnMtZcrWrJG2zA
Bisbee	['Safford', 'Kingman', 'Bullhead City', 'Sierra Vista', 'Yuma']	[0.9999997615814209, 2.2521426501498354e-07, 4.0403480561224114e-09, 1.1144906109095132e-09, 1.900129867630964e-14]	bPNJz3Ojv2INnoCbLoA83g
Bisbee	['Tucumcari City Limit', 'Sierra Vista', 'Safford', 'Kingman', 'Austin']	[0.9999998807907104, 1.4400495729205431e-07, 1.5828497033920444e-18, 2.1812806067398758e-20, 1.9493955065813014e-21]	fAm1W1Uxwk506RpwDx0q_A
Bisbee	['Sierra Vista', 'Safford', 'Tucumcari City Limit', 'Yuma', 'Kingman']	[0.999855637550354, 0.00014430387818720192, 4.048321140120992e-12, 7.643437380587634e-17, 3.470292330539643e-18]	hB3uxzNacYhQY6-mOOhvAg
Bisbee	['Sierra Vista', 'Safford', 'Tucumcari City Limit', 'Yuma', 'Kingman']	[0.8488665819168091, 0.1511334925889969, 1.9506252169065874e-10, 5.019567053676788e-11, 1.0831526139605616e-14]	je6NR3K45BYHvGtzi_ioow
Bisbee	['Bisbee', 'Kingman', 'Safford', 'Sierra Vista', 'Tucumcari City Limit']	[0.990548312664032, 0.009451651945710182, 6.4597731608273534e-09, 2.507853258393311e-09, 2.699525498972566e-12]	5eFNCMZrX3k5fu9IT5Yz6Q
Bisbee	['Sierra Vista', 'Safford', 'Tucumcari City Limit', 'Kingman', 'Yuma']	[0.9980180263519287, 0.0019819706212729216, 9.47621356384154e-11, 5.094985763446974e-16, 7.865809337277e-17]	5pG7eD15dZlTvGyxXnxsfw
Bisbee	['Safford', 'Kingman', 'Sierra Vista', 'Bisbee', 'Bullhead City']	[0.9999995231628418, 4.607576613580022e-07, 4.739879821101523e-13, 2.3434127021152405e-14, 5.940361896885652e-19]	T0EQ4dIGWVqSBdn-TAaj-A
Bisbee	['Sierra Vista', 'Safford', 'Yuma', 'Kingman', 'Tucumcari City Limit']	[1.0, 1.2160238371805576e-09, 7.801689287276984e-15, 4.415927919962674e-15, 2.0527962590716176e-17]	kS2qlBZMn7_IImDnd4VfsQ
Bisbee	['Sierra Vista', 'Prescott', 'Bisbee', 'Safford', 'Lake Havasu City']	[0.9968430995941162, 0.003156893653795123, 5.03265340512371e-09, 5.029752725427272e-10, 2.747473125405491e-15]	ykrPV4A4LBXTSmuMzKE8oQ
Bisbee	['Sierra Vista', 'Tucumcari City Limit', 'Safford', 'Kingman', 'Yuma']	[0.9996922016143799, 0.0003067397919949144, 1.119658463721862e-06, 9.149232308997956e-15, 4.661179295348562e-17]	D0pg7XkTdv0iF0A_pLyEyg
Bisbee	['Sierra Vista', 'Safford', 'Tucumcari City Limit', 'Kingman', 'Bullhead City']	[0.9999959468841553, 4.074715434398968e-06, 4.3167050489678616e-10, 2.8399610065359e-19, 3.679584111868216e-21]	BDhlY1XzELBVfIzRlgn2uw
Bisbee	['Sierra Vista', 'Safford', 'Kingman', 'Bullhead City', 'Tucumcari City Limit']	[1.0, 2.518835806597508e-09, 1.6240000777101793e-18, 2.3710041414399734e-19, 1.3732045341883594e-21]	-4pJ137I2STxVWHeJYGT8A
Bisbee	['Sierra Vista', 'Prescott', 'Bisbee', 'Safford', 'Kingman']	[0.9999996423721313, 2.1902579305788095e-07, 7.422698189429866e-08, 3.007605015731274e-12, 2.8487691264116044e-13]	dIY9mrgg7KLwSJsQ9m92RQ
Bisbee	['Sierra Vista', 'Bisbee', 'Safford', 'Kingman', 'Tucumcari City Limit']	[0.8143895864486694, 0.18533281981945038, 0.00027755030896514654, 5.4573984220596117e-11, 1.3449504292317163e-17]	0qZl_t2_NxeP9J8qNPVGaA
Bisbee	['Tucumcari City Limit', 'Sierra Vista', 'Safford', 'Kingman', 'Bullhead City']	[1.0, 2.160466028300334e-09, 8.259278677646975e-12, 6.190676497905973e-14, 1.3327350498755972e-19]	ZaaN7B4UHfNNTZBBG8sw4w
Bisbee	['Bisbee', 'Sierra Vista', 'Prescott', 'Tucumcari City Limit', 'Safford']	[0.9999845027923584, 1.5530444215983152e-05, 3.4497738324833216e-13, 5.334857553175511e-16, 9.93285096998576e-17]	jrEDLlrl_lLQiEfuW4VeBQ
Bisbee	['Sierra Vista', 'Safford', 'Bullhead City', 'Kingman', 'Bisbee']	[0.9988784193992615, 0.0011213679099455476, 2.8574405064318853e-07, 5.593153110799998e-12, 1.590350204128219e-15]	7C_oLbzvLfZCbDQEEr6p9A
Bisbee	['Sierra Vista', 'Safford', 'Yuma', 'Tucumcari City Limit', 'Kingman']	[0.9999815225601196, 1.8522898244555108e-05, 6.43618323784359e-14, 4.452382523946604e-15, 8.007648064862999e-19]	8_H8qMw-Le9ci_e_TW-YFw
Bisbee	['Sierra Vista', 'Tucumcari City Limit', 'Safford', 'Kingman', 'Bullhead City']	[1.0, 5.739727790277094e-11, 8.067953423396279e-12, 8.143062907811911e-18, 1.8735902066171796e-24]	vmqLX4m5OG-EoQI5wLNBMA
Bisbee	['Tucumcari City Limit', 'Safford', 'Sierra Vista', 'Albuquerque', 'Kingman']	[0.9997479319572449, 0.00012719418737106025, 0.00012492830865085125, 8.4078142058709e-15, 8.272719332926535e-17]	y29DBnFjCQkm7tbDn47qUg
Bisbee	['Sierra Vista', 'Bisbee', 'Prescott', 'Safford', 'Kingman']	[0.9994650483131409, 0.0005349803832359612, 1.0457402305208419e-10, 2.2539926522457954e-11, 5.761956676930498e-22]	3l_Mn5RT-HxCxhFAQ4PHwA
Bisbee	['Sierra Vista', 'Tucumcari City Limit', 'Safford', 'Kingman', 'Yuma']	[1.0, 2.8176927457934653e-09, 1.245887060186135e-09, 7.885279183663028e-17, 2.0880023894308546e-19]	m_za_PtCpdVd3pp3yayPlQ
Bisbee	['Tucumcari City Limit', 'Sierra Vista', 'Safford', 'Kingman', 'Bullhead City']	[0.9999939203262329, 6.090596343710786e-06, 2.005945627973297e-14, 5.859308536613112e-19, 3.005953532711579e-23]	U7es5HFGMcOrIMhI7fKDFg
Bisbee	['Safford', 'Sierra Vista', 'Bisbee', 'Tucumcari City Limit', 'Kingman']	[0.9914074540138245, 0.008566630072891712, 2.582646811788436e-05, 6.369435534558932e-10, 1.1779831667405039e-12]	AHw1Y6tSipr41JtNvc5TJg
Bisbee	['Sierra Vista', 'Safford', 'Kingman', 'Yuma', 'Bullhead City']	[0.9996323585510254, 0.00036765806726180017, 1.3320516564774287e-12, 5.55148002491946e-14, 8.781572576044543e-15]	1nrmgBGFJ6imaZ337H1IRg
Bisbee	['Sierra Vista', 'Safford', 'Yuma', 'Tucumcari City Limit', 'Kingman']	[0.9999315738677979, 6.838620902271941e-05, 1.6233450139679917e-09, 8.037963876309298e-14, 2.5613711774201975e-18]	UVJtDJjZozZCq0WuhvQ0aw
Bisbee	['Sierra Vista', 'Tucumcari City Limit', 'Safford', 'Kingman', 'Bisbee']	[0.9995922446250916, 0.0004014672012999654, 6.270682206377387e-06, 3.881623633628095e-10, 6.916736051402648e-17]	8K5bQ5uAP3lPBzcaVNIDFQ
